id,seed,type,generation_method,variables,question,answer,options,options_text,correct_option,options_types_str
q8_3,7890,Atmospheric Dynamics,Symbolic Extension,"{'speed': 45.6157229726, 'weight_increase_percentage': 36.69372925329, 'gravity': 9.81}","A train is running smoothly along a curved track at the rate of 45.6157229726 m/s. 
A passenger standing on a set of scales observes that his weight is 36.69372925329% 
greater than when the train is at rest. The track is banked so that the force acting on the passenger 
is normal to the floor of the train. What is the radius of curvature of the track?
",227.6 m,"[""56.9 m"", ""227.6 m"", ""75.28 m"", ""129.67 m""]","A. 56.9 m
B. 227.6 m
C. 75.28 m
D. 129.67 m
",B,correct_answer: B | diffused_answer: D | confused_answer: A | random_answer: C
q8_4,8058,Atmospheric Dynamics,Symbolic Extension,"{'speed': 95.2335478069, 'weight_increase_percentage': 45.502515844360005, 'gravity': 9.81}","A train is running smoothly along a curved track at the rate of 95.2335478069 m/s. 
A passenger standing on a set of scales observes that his weight is 45.502515844360005% 
greater than when the train is at rest. The track is banked so that the force acting on the passenger 
is normal to the floor of the train. What is the radius of curvature of the track?
",874.71 m,"[""3498.85 m"", ""125.87 m"", ""874.71 m"", ""72.07 m""]","A. 3498.85 m
B. 125.87 m
C. 874.71 m
D. 72.07 m
",C,correct_answer: C | diffused_answer: B | confused_answer: A | random_answer: D
q8_5,8228,Atmospheric Dynamics,Symbolic Extension,"{'speed': 80.093496534, 'weight_increase_percentage': 20.713887641880003, 'gravity': 9.81}","A train is running smoothly along a curved track at the rate of 80.093496534 m/s. 
A passenger standing on a set of scales observes that his weight is 20.713887641880003% 
greater than when the train is at rest. The track is banked so that the force acting on the passenger 
is normal to the floor of the train. What is the radius of curvature of the track?
",967.12 m,"[""356.8 m"", ""967.12 m"", ""241.78 m"", ""29.2 m""]","A. 356.8 m
B. 967.12 m
C. 241.78 m
D. 29.2 m
",B,correct_answer: B | diffused_answer: D | confused_answer: C | random_answer: A
q8_6,8400,Atmospheric Dynamics,Symbolic Extension,"{'speed': 89.7026731237, 'weight_increase_percentage': 7.362581521460001, 'gravity': 9.81}","A train is running smoothly along a curved track at the rate of 89.7026731237 m/s. 
A passenger standing on a set of scales observes that his weight is 7.362581521460001% 
greater than when the train is at rest. The track is banked so that the force acting on the passenger 
is normal to the floor of the train. What is the radius of curvature of the track?
",2099.24 m,"[""1293.67 m"", ""3.43 m"", ""33.85 m"", ""2099.24 m""]","A. 1293.67 m
B. 3.43 m
C. 33.85 m
D. 2099.24 m
",D,correct_answer: D | diffused_answer: B | confused_answer: A | random_answer: C
q8_7,8574,Atmospheric Dynamics,Symbolic Extension,"{'speed': 95.516591513, 'weight_increase_percentage': 43.022310188750005, 'gravity': 9.81}","A train is running smoothly along a curved track at the rate of 95.516591513 m/s. 
A passenger standing on a set of scales observes that his weight is 43.022310188750005% 
greater than when the train is at rest. The track is banked so that the force acting on the passenger 
is normal to the floor of the train. What is the radius of curvature of the track?
",909.53 m,"[""106.88 m"", ""112.3 m"", ""909.53 m"", ""2046.45 m""]","A. 106.88 m
B. 112.3 m
C. 909.53 m
D. 2046.45 m
",C,correct_answer: C | diffused_answer: B | confused_answer: D | random_answer: A
q8_8,8750,Atmospheric Dynamics,Symbolic Extension,"{'speed': 98.0637306312, 'weight_increase_percentage': 43.117233559960006, 'gravity': 9.81}","A train is running smoothly along a curved track at the rate of 98.0637306312 m/s. 
A passenger standing on a set of scales observes that his weight is 43.117233559960006% 
greater than when the train is at rest. The track is banked so that the force acting on the passenger 
is normal to the floor of the train. What is the radius of curvature of the track?
",957.45 m,"[""2872.34 m"", ""110.85 m"", ""957.45 m"", ""0.78 m""]","A. 2872.34 m
B. 110.85 m
C. 957.45 m
D. 0.78 m
",C,correct_answer: C | diffused_answer: B | X3 (confused_unsuccessful): A | random_answer: D
q8_9,8928,Atmospheric Dynamics,Symbolic Extension,"{'speed': 23.0451820429, 'weight_increase_percentage': 20.155725738620003, 'gravity': 9.81}","A train is running smoothly along a curved track at the rate of 23.0451820429 m/s. 
A passenger standing on a set of scales observes that his weight is 20.155725738620003% 
greater than when the train is at rest. The track is banked so that the force acting on the passenger 
is normal to the floor of the train. What is the radius of curvature of the track?
",81.27 m,"[""57.76 m"", ""148.57 m"", ""81.27 m"", ""146.0 m""]","A. 57.76 m
B. 148.57 m
C. 81.27 m
D. 146.0 m
",C,correct_answer: C | diffused_answer: A | confused_answer: D | random_answer: B
q8_10,657108,Atmospheric Dynamics,Symbolic Extension,"{'speed': 58.7111051702, 'weight_increase_percentage': 40.21665992642001, 'gravity': 9.81}","A train is running smoothly along a curved track at the rate of 58.7111051702 m/s. 
A passenger standing on a set of scales observes that his weight is 40.21665992642001% 
greater than when the train is at rest. The track is banked so that the force acting on the passenger 
is normal to the floor of the train. What is the radius of curvature of the track?
",357.49 m,"[""133.78 m"", ""357.49 m"", ""0.3 m"", ""804.36 m""]","A. 133.78 m
B. 357.49 m
C. 0.3 m
D. 804.36 m
",B,correct_answer: B | diffused_answer: A | confused_answer: D | random_answer: C
q9_1,8381,Atmospheric Dynamics,Original,"{'diameter': 0.04, 'distance': 100.0, 'latitude': 43.0, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.04 meters in diameter are placed 100.0 meters apart on a frictionless horizontal plane at 43.0° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",6.22 m/s,"[""6.22 m/s"", ""9.09 m/s"", ""1.66 m/s"", ""36.16 m/s""]","A. 6.22 m/s
B. 9.09 m/s
C. 1.66 m/s
D. 36.16 m/s
",A,correct_answer: A | diffused_answer: C | confused_answer: B | random_answer: D
q9_2,9464,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 0.684784277951, 'distance': 482.1953233805, 'latitude': 26.526568282200003, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.684784277951 meters in diameter are placed 482.1953233805 meters apart on a frictionless horizontal plane at 26.526568282200003° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",94.65 m/s,"[""283.96 m/s"", ""0.01 m/s"", ""572.6 m/s"", ""94.65 m/s""]","A. 283.96 m/s
B. 0.01 m/s
C. 572.6 m/s
D. 94.65 m/s
",D,correct_answer: D | diffused_answer: B | X3 (confused_unsuccessful): A | random_answer: C
q9_3,9650,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 0.579257954232, 'distance': 356.3269279133, 'latitude': 71.96813593744001, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.579257954232 meters in diameter are placed 356.3269279133 meters apart on a frictionless horizontal plane at 71.96813593744001° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",110.05 m/s,"[""0.05 m/s"", ""187.2 m/s"", ""110.05 m/s"", ""330.15 m/s""]","A. 0.05 m/s
B. 187.2 m/s
C. 110.05 m/s
D. 330.15 m/s
",C,correct_answer: C | diffused_answer: A | X3 (confused_unsuccessful): D | random_answer: B
q9_4,9838,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 0.522109979012, 'distance': 698.5542584759, 'latitude': 46.12442480352001, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.522109979012 meters in diameter are placed 698.5542584759 meters apart on a frictionless horizontal plane at 46.12442480352001° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",320.63 m/s,"[""43.56 m/s"", ""320.63 m/s"", ""421.1 m/s"", ""4.05 m/s""]","A. 43.56 m/s
B. 320.63 m/s
C. 421.1 m/s
D. 4.05 m/s
",B,correct_answer: B | diffused_answer: D | confused_answer: A | random_answer: C
q9_5,10028,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 0.153124116995, 'distance': 464.9294821484, 'latitude': 30.929853119780002, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.153124116995 meters in diameter are placed 464.9294821484 meters apart on a frictionless horizontal plane at 30.929853119780002° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",101.27 m/s,"[""0.0 m/s"", ""244.27 m/s"", ""101.27 m/s"", ""321.01 m/s""]","A. 0.0 m/s
B. 244.27 m/s
C. 101.27 m/s
D. 321.01 m/s
",C,correct_answer: C | diffused_answer: A | confused_answer: D | random_answer: B
q9_6,10220,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 0.825223244663, 'distance': 357.1266758603, 'latitude': 46.05643837940001, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.825223244663 meters in diameter are placed 357.1266758603 meters apart on a frictionless horizontal plane at 46.05643837940001° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",83.71 m/s,"[""208.05 m/s"", ""697.8 m/s"", ""83.71 m/s"", ""0.0 m/s""]","A. 208.05 m/s
B. 697.8 m/s
C. 83.71 m/s
D. 0.0 m/s
",C,correct_answer: C | diffused_answer: D | confused_answer: B | random_answer: A
q9_7,10414,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 0.86774005428, 'distance': 304.5059311815, 'latitude': 80.39769967751, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.86774005428 meters in diameter are placed 304.5059311815 meters apart on a frictionless horizontal plane at 80.39769967751° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",83.33 m/s,"[""48.45 m/s"", ""83.33 m/s"", ""250.0 m/s"", ""0.09 m/s""]","A. 48.45 m/s
B. 83.33 m/s
C. 250.0 m/s
D. 0.09 m/s
",B,correct_answer: B | diffused_answer: D | X3 (confused_unsuccessful): C | random_answer: A
q9_8,10610,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 0.499130602947, 'distance': 265.9946758152, 'latitude': 35.64740200504001, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.499130602947 meters in diameter are placed 265.9946758152 meters apart on a frictionless horizontal plane at 35.64740200504001° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",37.59 m/s,"[""-0.0 m/s"", ""37.59 m/s"", ""61.09 m/s"", ""247.11 m/s""]","A. -0.0 m/s
B. 37.59 m/s
C. 61.09 m/s
D. 247.11 m/s
",B,correct_answer: B | diffused_answer: A | confused_answer: C | random_answer: D
q9_9,10808,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 0.873906442695, 'distance': 736.1728891503, 'latitude': 11.53649530322, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.873906442695 meters in diameter are placed 736.1728891503 meters apart on a frictionless horizontal plane at 11.53649530322° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",98.8 m/s,"[""49.65 m/s"", ""98.8 m/s"", ""3.63 m/s"", ""7.53 m/s""]","A. 49.65 m/s
B. 98.8 m/s
C. 3.63 m/s
D. 7.53 m/s
",B,correct_answer: B | diffused_answer: D | confused_answer: A | random_answer: C
q9_10,829108,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 0.555407745032, 'distance': 922.5050540081, 'latitude': 9.46108368187, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.555407745032 meters in diameter are placed 922.5050540081 meters apart on a frictionless horizontal plane at 9.46108368187° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",127.51 m/s,"[""127.51 m/s"", ""-0.03 m/s"", ""382.53 m/s"", ""284.93 m/s""]","A. 127.51 m/s
B. -0.03 m/s
C. 382.53 m/s
D. 284.93 m/s
",A,correct_answer: A | diffused_answer: B | X3 (confused_unsuccessful): C | random_answer: D
q10_1,10301,Atmospheric Dynamics,Original,"{'mass': 200000.0, 'velocity': 50.0, 'latitude': 43.0, 'g': 9.8, 'omega': 7.2921e-05}","
A locomotive of 200000.0 kg mass travels 50.0 m/s along a straight horizontal track at 43.0 degrees N. 
What lateral force is exerted on the rails? Compare the magnitudes of the upward reaction force exerted by the rails 
for cases where the locomotive is traveling eastward and westward, respectively.
        ","Lateral Force (N): -1000.0 N,
Upward Reaction Force (Eastward) (N): 1959000.0 N,
Upward Reaction Force (Westward) (N): 1961000.0 N,
Difference in Upward Reaction Force (N): 2000.0 N","[""Lateral Force (N): -0.0 N,\nUpward Reaction Force (Eastward) (N): 980000.0 N,\nUpward Reaction Force (Westward) (N): 980000.0 N,\nDifference in Upward Reaction Force (N): 1000.0 N"", ""Lateral Force (N): -3000.0 N,\nUpward Reaction Force (Eastward) (N): 4233000.0 N,\nUpward Reaction Force (Westward) (N): 4239000.0 N,\nDifference in Upward Reaction Force (N): 6000.0 N"", ""Lateral Force (N): -1000.0 N,\nUpward Reaction Force (Eastward) (N): 1959000.0 N,\nUpward Reaction Force (Westward) (N): 1961000.0 N,\nDifference in Upward Reaction Force (N): 2000.0 N"", ""Lateral Force (N): 0.0 N,\nUpward Reaction Force (Eastward) (N): 0.0 N,\nUpward Reaction Force (Westward) (N): 0.0 N,\nDifference in Upward Reaction Force (N): -0.0 N""]","A. Lateral Force (N): -0.0 N,
Upward Reaction Force (Eastward) (N): 980000.0 N,
Upward Reaction Force (Westward) (N): 980000.0 N,
Difference in Upward Reaction Force (N): 1000.0 N
B. Lateral Force (N): -3000.0 N,
Upward Reaction Force (Eastward) (N): 4233000.0 N,
Upward Reaction Force (Westward) (N): 4239000.0 N,
Difference in Upward Reaction Force (N): 6000.0 N
C. Lateral Force (N): -1000.0 N,
Upward Reaction Force (Eastward) (N): 1959000.0 N,
Upward Reaction Force (Westward) (N): 1961000.0 N,
Difference in Upward Reaction Force (N): 2000.0 N
D. Lateral Force (N): 0.0 N,
Upward Reaction Force (Eastward) (N): 0.0 N,
Upward Reaction Force (Westward) (N): 0.0 N,
Difference in Upward Reaction Force (N): -0.0 N
",C,correct_answer: C | diffused_answer: D | confused_answer: A | random_answer: B
q10_2,11404,Atmospheric Dynamics,Symbolic Extension,"{'mass': 27365.937207, 'velocity': 89.0229887651, 'latitude': 82.01969508369001, 'g': 9.8, 'omega': 7.2921e-05}","
A locomotive of 27365.937207 kg mass travels 89.0229887651 m/s along a straight horizontal track at 82.01969508369001 degrees N. 
What lateral force is exerted on the rails? Compare the magnitudes of the upward reaction force exerted by the rails 
for cases where the locomotive is traveling eastward and westward, respectively.
        ","Lateral Force (N): -0.0 N,
Upward Reaction Force (Eastward) (N): 268000.0 N,
Upward Reaction Force (Westward) (N): 268000.0 N,
Difference in Upward Reaction Force (N): 0.0 N","[""Lateral Force (N): -0.0 N,\nUpward Reaction Force (Eastward) (N): 27000.0 N,\nUpward Reaction Force (Westward) (N): 27000.0 N,\nDifference in Upward Reaction Force (N): 0.0 N"", ""Lateral Force (N): -0.0 N,\nUpward Reaction Force (Eastward) (N): 1000.0 N,\nUpward Reaction Force (Westward) (N): 1000.0 N,\nDifference in Upward Reaction Force (N): 0.0 N"", ""Lateral Force (N): -1000.0 N,\nUpward Reaction Force (Eastward) (N): 3725000.0 N,\nUpward Reaction Force (Westward) (N): 3728000.0 N,\nDifference in Upward Reaction Force (N): 2000.0 N"", ""Lateral Force (N): -0.0 N,\nUpward Reaction Force (Eastward) (N): 268000.0 N,\nUpward Reaction Force (Westward) (N): 268000.0 N,\nDifference in Upward Reaction Force (N): 0.0 N""]","A. Lateral Force (N): -0.0 N,
Upward Reaction Force (Eastward) (N): 27000.0 N,
Upward Reaction Force (Westward) (N): 27000.0 N,
Difference in Upward Reaction Force (N): 0.0 N
B. Lateral Force (N): -0.0 N,
Upward Reaction Force (Eastward) (N): 1000.0 N,
Upward Reaction Force (Westward) (N): 1000.0 N,
Difference in Upward Reaction Force (N): 0.0 N
C. Lateral Force (N): -1000.0 N,
Upward Reaction Force (Eastward) (N): 3725000.0 N,
Upward Reaction Force (Westward) (N): 3728000.0 N,
Difference in Upward Reaction Force (N): 2000.0 N
D. Lateral Force (N): -0.0 N,
Upward Reaction Force (Eastward) (N): 268000.0 N,
Upward Reaction Force (Westward) (N): 268000.0 N,
Difference in Upward Reaction Force (N): 0.0 N
",D,correct_answer: D | diffused_answer: B | confused_answer: A | random_answer: C
q10_3,11610,Atmospheric Dynamics,Symbolic Extension,"{'mass': 360254.72055, 'velocity': 2.7070428368, 'latitude': -50.34585911783, 'g': 9.8, 'omega': 7.2921e-05}","
A locomotive of 360254.72055 kg mass travels 2.7070428368 m/s along a straight horizontal track at -50.34585911783 degrees N. 
What lateral force is exerted on the rails? Compare the magnitudes of the upward reaction force exerted by the rails 
for cases where the locomotive is traveling eastward and westward, respectively.
        ","Lateral Force (N): 0.0 N,
Upward Reaction Force (Eastward) (N): 3530000.0 N,
Upward Reaction Force (Westward) (N): 3531000.0 N,
Difference in Upward Reaction Force (N): 0.0 N","[""Lateral Force (N): 0.0 N,\nUpward Reaction Force (Eastward) (N): 10591000.0 N,\nUpward Reaction Force (Westward) (N): 10592000.0 N,\nDifference in Upward Reaction Force (N): 1000.0 N"", ""Lateral Force (N): 3000.0 N,\nUpward Reaction Force (Eastward) (N): 4797000.0 N,\nUpward Reaction Force (Westward) (N): 4804000.0 N,\nDifference in Upward Reaction Force (N): 7000.0 N"", ""Lateral Force (N): 0.0 N,\nUpward Reaction Force (Eastward) (N): -0.0 N,\nUpward Reaction Force (Westward) (N): 0.0 N,\nDifference in Upward Reaction Force (N): 0.0 N"", ""Lateral Force (N): 0.0 N,\nUpward Reaction Force (Eastward) (N): 3530000.0 N,\nUpward Reaction Force (Westward) (N): 3531000.0 N,\nDifference in Upward Reaction Force (N): 0.0 N""]","A. Lateral Force (N): 0.0 N,
Upward Reaction Force (Eastward) (N): 10591000.0 N,
Upward Reaction Force (Westward) (N): 10592000.0 N,
Difference in Upward Reaction Force (N): 1000.0 N
B. Lateral Force (N): 3000.0 N,
Upward Reaction Force (Eastward) (N): 4797000.0 N,
Upward Reaction Force (Westward) (N): 4804000.0 N,
Difference in Upward Reaction Force (N): 7000.0 N
C. Lateral Force (N): 0.0 N,
Upward Reaction Force (Eastward) (N): -0.0 N,
Upward Reaction Force (Westward) (N): 0.0 N,
Difference in Upward Reaction Force (N): 0.0 N
D. Lateral Force (N): 0.0 N,
Upward Reaction Force (Eastward) (N): 3530000.0 N,
Upward Reaction Force (Westward) (N): 3531000.0 N,
Difference in Upward Reaction Force (N): 0.0 N
",D,correct_answer: D | diffused_answer: C | X3 (confused_unsuccessful): A | random_answer: B
q10_4,11818,Atmospheric Dynamics,Symbolic Extension,"{'mass': 397360.720373, 'velocity': 76.3703303303, 'latitude': -72.69673661051, 'g': 9.8, 'omega': 7.2921e-05}","
A locomotive of 397360.720373 kg mass travels 76.3703303303 m/s along a straight horizontal track at -72.69673661051 degrees N. 
What lateral force is exerted on the rails? Compare the magnitudes of the upward reaction force exerted by the rails 
for cases where the locomotive is traveling eastward and westward, respectively.
        ","Lateral Force (N): 4000.0 N,
Upward Reaction Force (Eastward) (N): 3893000.0 N,
Upward Reaction Force (Westward) (N): 3895000.0 N,
Difference in Upward Reaction Force (N): 3000.0 N","[""Lateral Force (N): 4000.0 N,\nUpward Reaction Force (Eastward) (N): 3893000.0 N,\nUpward Reaction Force (Westward) (N): 3895000.0 N,\nDifference in Upward Reaction Force (N): 3000.0 N"", ""Lateral Force (N): 2000.0 N,\nUpward Reaction Force (Eastward) (N): 2172000.0 N,\nUpward Reaction Force (Westward) (N): 2176000.0 N,\nDifference in Upward Reaction Force (N): 4000.0 N"", ""Lateral Force (N): 2000.0 N,\nUpward Reaction Force (Eastward) (N): 1946000.0 N,\nUpward Reaction Force (Westward) (N): 1948000.0 N,\nDifference in Upward Reaction Force (N): 1000.0 N"", ""Lateral Force (N): -0.0 N,\nUpward Reaction Force (Eastward) (N): -1000.0 N,\nUpward Reaction Force (Westward) (N): -1000.0 N,\nDifference in Upward Reaction Force (N): -0.0 N""]","A. Lateral Force (N): 4000.0 N,
Upward Reaction Force (Eastward) (N): 3893000.0 N,
Upward Reaction Force (Westward) (N): 3895000.0 N,
Difference in Upward Reaction Force (N): 3000.0 N
B. Lateral Force (N): 2000.0 N,
Upward Reaction Force (Eastward) (N): 2172000.0 N,
Upward Reaction Force (Westward) (N): 2176000.0 N,
Difference in Upward Reaction Force (N): 4000.0 N
C. Lateral Force (N): 2000.0 N,
Upward Reaction Force (Eastward) (N): 1946000.0 N,
Upward Reaction Force (Westward) (N): 1948000.0 N,
Difference in Upward Reaction Force (N): 1000.0 N
D. Lateral Force (N): -0.0 N,
Upward Reaction Force (Eastward) (N): -1000.0 N,
Upward Reaction Force (Westward) (N): -1000.0 N,
Difference in Upward Reaction Force (N): -0.0 N
",A,correct_answer: A | diffused_answer: D | confused_answer: C | random_answer: B
q10_5,12028,Atmospheric Dynamics,Symbolic Extension,"{'mass': 433820.173693, 'velocity': 57.8783549733, 'latitude': -73.20251433485001, 'g': 9.8, 'omega': 7.2921e-05}","
A locomotive of 433820.173693 kg mass travels 57.8783549733 m/s along a straight horizontal track at -73.20251433485001 degrees N. 
What lateral force is exerted on the rails? Compare the magnitudes of the upward reaction force exerted by the rails 
for cases where the locomotive is traveling eastward and westward, respectively.
        ","Lateral Force (N): 4000.0 N,
Upward Reaction Force (Eastward) (N): 4250000.0 N,
Upward Reaction Force (Westward) (N): 4252000.0 N,
Difference in Upward Reaction Force (N): 2000.0 N","[""Lateral Force (N): 4000.0 N,\nUpward Reaction Force (Eastward) (N): -0.0 N,\nUpward Reaction Force (Westward) (N): 2000.0 N,\nDifference in Upward Reaction Force (N): 2000.0 N"", ""Lateral Force (N): 4000.0 N,\nUpward Reaction Force (Eastward) (N): 4250000.0 N,\nUpward Reaction Force (Westward) (N): 4252000.0 N,\nDifference in Upward Reaction Force (N): 2000.0 N"", ""Lateral Force (N): 11000.0 N,\nUpward Reaction Force (Eastward) (N): 4248000.0 N,\nUpward Reaction Force (Westward) (N): 4255000.0 N,\nDifference in Upward Reaction Force (N): 6000.0 N"", ""Lateral Force (N): -0.0 N,\nUpward Reaction Force (Eastward) (N): 2209000.0 N,\nUpward Reaction Force (Westward) (N): 2209000.0 N,\nDifference in Upward Reaction Force (N): 1000.0 N""]","A. Lateral Force (N): 4000.0 N,
Upward Reaction Force (Eastward) (N): -0.0 N,
Upward Reaction Force (Westward) (N): 2000.0 N,
Difference in Upward Reaction Force (N): 2000.0 N
B. Lateral Force (N): 4000.0 N,
Upward Reaction Force (Eastward) (N): 4250000.0 N,
Upward Reaction Force (Westward) (N): 4252000.0 N,
Difference in Upward Reaction Force (N): 2000.0 N
C. Lateral Force (N): 11000.0 N,
Upward Reaction Force (Eastward) (N): 4248000.0 N,
Upward Reaction Force (Westward) (N): 4255000.0 N,
Difference in Upward Reaction Force (N): 6000.0 N
D. Lateral Force (N): -0.0 N,
Upward Reaction Force (Eastward) (N): 2209000.0 N,
Upward Reaction Force (Westward) (N): 2209000.0 N,
Difference in Upward Reaction Force (N): 1000.0 N
",B,correct_answer: B | diffused_answer: A | confused_answer: C | random_answer: D
q10_6,12240,Atmospheric Dynamics,Symbolic Extension,"{'mass': 215516.185743, 'velocity': 68.1446563717, 'latitude': -70.0103881162, 'g': 9.8, 'omega': 7.2921e-05}","
A locomotive of 215516.185743 kg mass travels 68.1446563717 m/s along a straight horizontal track at -70.0103881162 degrees N. 
What lateral force is exerted on the rails? Compare the magnitudes of the upward reaction force exerted by the rails 
for cases where the locomotive is traveling eastward and westward, respectively.
        ","Lateral Force (N): 2000.0 N,
Upward Reaction Force (Eastward) (N): 2111000.0 N,
Upward Reaction Force (Westward) (N): 2113000.0 N,
Difference in Upward Reaction Force (N): 1000.0 N","[""Lateral Force (N): 2000.0 N,\nUpward Reaction Force (Eastward) (N): 2111000.0 N,\nUpward Reaction Force (Westward) (N): 2113000.0 N,\nDifference in Upward Reaction Force (N): 1000.0 N"", ""Lateral Force (N): 1000.0 N,\nUpward Reaction Force (Eastward) (N): 4620000.0 N,\nUpward Reaction Force (Westward) (N): 4621000.0 N,\nDifference in Upward Reaction Force (N): 1000.0 N"", ""Lateral Force (N): 2000.0 N,\nUpward Reaction Force (Eastward) (N): 2113000.0 N,\nUpward Reaction Force (Westward) (N): 2111000.0 N,\nDifference in Upward Reaction Force (N): -2000.0 N"", ""Lateral Force (N): 3000.0 N,\nUpward Reaction Force (Eastward) (N): 2113000.0 N,\nUpward Reaction Force (Westward) (N): 2111000.0 N,\nDifference in Upward Reaction Force (N): -2000.0 N""]","A. Lateral Force (N): 2000.0 N,
Upward Reaction Force (Eastward) (N): 2111000.0 N,
Upward Reaction Force (Westward) (N): 2113000.0 N,
Difference in Upward Reaction Force (N): 1000.0 N
B. Lateral Force (N): 1000.0 N,
Upward Reaction Force (Eastward) (N): 4620000.0 N,
Upward Reaction Force (Westward) (N): 4621000.0 N,
Difference in Upward Reaction Force (N): 1000.0 N
C. Lateral Force (N): 2000.0 N,
Upward Reaction Force (Eastward) (N): 2113000.0 N,
Upward Reaction Force (Westward) (N): 2111000.0 N,
Difference in Upward Reaction Force (N): -2000.0 N
D. Lateral Force (N): 3000.0 N,
Upward Reaction Force (Eastward) (N): 2113000.0 N,
Upward Reaction Force (Westward) (N): 2111000.0 N,
Difference in Upward Reaction Force (N): -2000.0 N
",A,correct_answer: A | diffused_answer: C | confused_answer: D | random_answer: B
q10_7,12454,Atmospheric Dynamics,Symbolic Extension,"{'mass': 12784.879109, 'velocity': 74.2048302388, 'latitude': 14.833052284550002, 'g': 9.8, 'omega': 7.2921e-05}","
A locomotive of 12784.879109 kg mass travels 74.2048302388 m/s along a straight horizontal track at 14.833052284550002 degrees N. 
What lateral force is exerted on the rails? Compare the magnitudes of the upward reaction force exerted by the rails 
for cases where the locomotive is traveling eastward and westward, respectively.
        ","Lateral Force (N): -0.0 N,
Upward Reaction Force (Eastward) (N): 125000.0 N,
Upward Reaction Force (Westward) (N): 125000.0 N,
Difference in Upward Reaction Force (N): 0.0 N","[""Lateral Force (N): 3000.0 N,\nUpward Reaction Force (Eastward) (N): 2597000.0 N,\nUpward Reaction Force (Westward) (N): 2600000.0 N,\nDifference in Upward Reaction Force (N): 2000.0 N"", ""Lateral Force (N): -0.0 N,\nUpward Reaction Force (Eastward) (N): 125000.0 N,\nUpward Reaction Force (Westward) (N): 126000.0 N,\nDifference in Upward Reaction Force (N): 1000.0 N"", ""Lateral Force (N): -0.0 N,\nUpward Reaction Force (Eastward) (N): 1000.0 N,\nUpward Reaction Force (Westward) (N): 1000.0 N,\nDifference in Upward Reaction Force (N): 0.0 N"", ""Lateral Force (N): -0.0 N,\nUpward Reaction Force (Eastward) (N): 125000.0 N,\nUpward Reaction Force (Westward) (N): 125000.0 N,\nDifference in Upward Reaction Force (N): 0.0 N""]","A. Lateral Force (N): 3000.0 N,
Upward Reaction Force (Eastward) (N): 2597000.0 N,
Upward Reaction Force (Westward) (N): 2600000.0 N,
Difference in Upward Reaction Force (N): 2000.0 N
B. Lateral Force (N): -0.0 N,
Upward Reaction Force (Eastward) (N): 125000.0 N,
Upward Reaction Force (Westward) (N): 126000.0 N,
Difference in Upward Reaction Force (N): 1000.0 N
C. Lateral Force (N): -0.0 N,
Upward Reaction Force (Eastward) (N): 1000.0 N,
Upward Reaction Force (Westward) (N): 1000.0 N,
Difference in Upward Reaction Force (N): 0.0 N
D. Lateral Force (N): -0.0 N,
Upward Reaction Force (Eastward) (N): 125000.0 N,
Upward Reaction Force (Westward) (N): 125000.0 N,
Difference in Upward Reaction Force (N): 0.0 N
",D,correct_answer: D | diffused_answer: C | confused_answer: B | random_answer: A
