id,seed,type,generation_method,variables,question,answer,options,options_text,correct_option,options_types_str
q6_9,5768,Hydrology,Symbolic Extension,"{'D1': 4.3, 'D2': 0.2, 'V2': 1.7, 'kinematic_viscosity': 7.96e-05}","
In a circular conduit with varying diameters, diameter D1=4.3 m, transitions to D2=0.2 m. 
The velocity at the outlet profile was measured: V2=1.7 m/s. 
Calculate the discharge and the mean velocity at the inlet profile V1. 
Also, determine the type of flow in both conduit profiles (whether the flow is laminar or turbulent). 
The kinematic viscosity of water is v=7.96e-05 m²/s.","discharge: 0.053 m^3/s,
velocity_inlet: 0.004 m/s,
Reynolds_inlet: 198.67 ,
Reynolds_outlet: 4271.36 ,
flow_type_inlet: laminar ,
flow_type_outlet: turbulent ","[""discharge: 0.0 m^3/s,\nvelocity_inlet: 0.006 m/s,\nReynolds_inlet: 0.0 ,\nReynolds_outlet: 0.0 ,\nflow_type_inlet: laminar ,\nflow_type_outlet: laminar "", ""discharge: 1.442 m^3/s,\nvelocity_inlet: 0.099 m/s,\nReynolds_inlet: 1788.01 ,\nReynolds_outlet: 12814.07 ,\nflow_type_inlet: laminar ,\nflow_type_outlet: turbulent "", ""discharge: 25.085 m^3/s,\nvelocity_inlet: 1.727 m/s,\nReynolds_inlet: 43360.62 ,\nReynolds_outlet: 45475.77 ,\nflow_type_inlet: turbulent ,\nflow_type_outlet: turbulent "", ""discharge: 0.053 m^3/s,\nvelocity_inlet: 0.004 m/s,\nReynolds_inlet: 198.67 ,\nReynolds_outlet: 4271.36 ,\nflow_type_inlet: laminar ,\nflow_type_outlet: turbulent ""]","A. discharge: 0.0 m^3/s,
velocity_inlet: 0.006 m/s,
Reynolds_inlet: 0.0 ,
Reynolds_outlet: 0.0 ,
flow_type_inlet: laminar ,
flow_type_outlet: laminar 
B. discharge: 1.442 m^3/s,
velocity_inlet: 0.099 m/s,
Reynolds_inlet: 1788.01 ,
Reynolds_outlet: 12814.07 ,
flow_type_inlet: laminar ,
flow_type_outlet: turbulent 
C. discharge: 25.085 m^3/s,
velocity_inlet: 1.727 m/s,
Reynolds_inlet: 43360.62 ,
Reynolds_outlet: 45475.77 ,
flow_type_inlet: turbulent ,
flow_type_outlet: turbulent 
D. discharge: 0.053 m^3/s,
velocity_inlet: 0.004 m/s,
Reynolds_inlet: 198.67 ,
Reynolds_outlet: 4271.36 ,
flow_type_inlet: laminar ,
flow_type_outlet: turbulent 
",D,correct_answer: D | diffused_answer: A | confused_answer: B | random_answer: C
q6_10,373108,Hydrology,Symbolic Extension,"{'D1': 0.1, 'D2': 4.3, 'V2': 0.6, 'kinematic_viscosity': 0.0002975}","
In a circular conduit with varying diameters, diameter D1=0.1 m, transitions to D2=4.3 m. 
The velocity at the outlet profile was measured: V2=0.6 m/s. 
Calculate the discharge and the mean velocity at the inlet profile V1. 
Also, determine the type of flow in both conduit profiles (whether the flow is laminar or turbulent). 
The kinematic viscosity of water is v=0.0002975 m²/s.","discharge: 8.713 m^3/s,
velocity_inlet: 1109.4 m/s,
Reynolds_inlet: 372907.56 ,
Reynolds_outlet: 8672.27 ,
flow_type_inlet: turbulent ,
flow_type_outlet: turbulent ","[""discharge: 0.0 m^3/s,\nvelocity_inlet: 0.0 m/s,\nReynolds_inlet: 0.0 ,\nReynolds_outlet: 0.0 ,\nflow_type_inlet: laminar ,\nflow_type_outlet: laminar "", ""discharge: 32.685 m^3/s,\nvelocity_inlet: 6.156 m/s,\nReynolds_inlet: 92414.28 ,\nReynolds_outlet: 70669.75 ,\nflow_type_inlet: turbulent ,\nflow_type_outlet: turbulent "", ""discharge: 0.871 m^3/s,\nvelocity_inlet: 11094.0 m/s,\nReynolds_inlet: 372907.56 ,\nReynolds_outlet: 867.23 ,\nflow_type_inlet: turbulent ,\nflow_type_outlet: laminar "", ""discharge: 8.713 m^3/s,\nvelocity_inlet: 1109.4 m/s,\nReynolds_inlet: 372907.56 ,\nReynolds_outlet: 8672.27 ,\nflow_type_inlet: turbulent ,\nflow_type_outlet: turbulent ""]","A. discharge: 0.0 m^3/s,
velocity_inlet: 0.0 m/s,
Reynolds_inlet: 0.0 ,
Reynolds_outlet: 0.0 ,
flow_type_inlet: laminar ,
flow_type_outlet: laminar 
B. discharge: 32.685 m^3/s,
velocity_inlet: 6.156 m/s,
Reynolds_inlet: 92414.28 ,
Reynolds_outlet: 70669.75 ,
flow_type_inlet: turbulent ,
flow_type_outlet: turbulent 
C. discharge: 0.871 m^3/s,
velocity_inlet: 11094.0 m/s,
Reynolds_inlet: 372907.56 ,
Reynolds_outlet: 867.23 ,
flow_type_inlet: turbulent ,
flow_type_outlet: laminar 
D. discharge: 8.713 m^3/s,
velocity_inlet: 1109.4 m/s,
Reynolds_inlet: 372907.56 ,
Reynolds_outlet: 8672.27 ,
flow_type_inlet: turbulent ,
flow_type_outlet: turbulent 
",D,correct_answer: D | diffused_answer: A | confused_answer: C | random_answer: B
q8_1,6661,Atmospheric Dynamics,Original,"{'speed': 50.0, 'weight_increase_percentage': 10.0, 'gravity': 9.81}","A train is running smoothly along a curved track at the rate of 50.0 m/s. 
A passenger standing on a set of scales observes that his weight is 10.0% 
greater than when the train is at rest. The track is banked so that the force acting on the passenger 
is normal to the floor of the train. What is the radius of curvature of the track?",556.11 m,"[""556.11 m"", ""139.03 m"", ""1229.22 m"", ""9.12 m""]","A. 556.11 m
B. 139.03 m
C. 1229.22 m
D. 9.12 m
",A,correct_answer: A | diffused_answer: D | confused_answer: B | random_answer: C
q8_2,7724,Atmospheric Dynamics,Symbolic Extension,"{'speed': 27.0, 'weight_increase_percentage': 17.9, 'gravity': 9.81}","A train is running smoothly along a curved track at the rate of 27.0 m/s. 
A passenger standing on a set of scales observes that his weight is 17.9% 
greater than when the train is at rest. The track is banked so that the force acting on the passenger 
is normal to the floor of the train. What is the radius of curvature of the track?",118.99 m,"[""118.99 m"", ""171.84 m"", ""305.51 m"", ""41.72 m""]","A. 118.99 m
B. 171.84 m
C. 305.51 m
D. 41.72 m
",A,correct_answer: A | diffused_answer: D | confused_answer: B | random_answer: C
q8_3,7890,Atmospheric Dynamics,Symbolic Extension,"{'speed': 32.0, 'weight_increase_percentage': 47.6, 'gravity': 9.81}","A train is running smoothly along a curved track at the rate of 32.0 m/s. 
A passenger standing on a set of scales observes that his weight is 47.6% 
greater than when the train is at rest. The track is banked so that the force acting on the passenger 
is normal to the floor of the train. What is the radius of curvature of the track?",96.15 m,"[""24.04 m"", ""96.15 m"", ""153.77 m"", ""268.06 m""]","A. 24.04 m
B. 96.15 m
C. 153.77 m
D. 268.06 m
",B,correct_answer: B | diffused_answer: D | confused_answer: A | random_answer: C
q8_4,8058,Atmospheric Dynamics,Symbolic Extension,"{'speed': 52.0, 'weight_increase_percentage': 44.0, 'gravity': 9.81}","A train is running smoothly along a curved track at the rate of 52.0 m/s. 
A passenger standing on a set of scales observes that his weight is 44.0% 
greater than when the train is at rest. The track is banked so that the force acting on the passenger 
is normal to the floor of the train. What is the radius of curvature of the track?",266.02 m,"[""1064.09 m"", ""172.4 m"", ""266.02 m"", ""271.92 m""]","A. 1064.09 m
B. 172.4 m
C. 266.02 m
D. 271.92 m
",C,correct_answer: C | diffused_answer: B | confused_answer: A | random_answer: D
q8_5,8228,Atmospheric Dynamics,Symbolic Extension,"{'speed': 20.0, 'weight_increase_percentage': 36.9, 'gravity': 9.81}","A train is running smoothly along a curved track at the rate of 20.0 m/s. 
A passenger standing on a set of scales observes that his weight is 36.9% 
greater than when the train is at rest. The track is banked so that the force acting on the passenger 
is normal to the floor of the train. What is the radius of curvature of the track?",43.61 m,"[""833.02 m"", ""43.61 m"", ""10.9 m"", ""209.25 m""]","A. 833.02 m
B. 43.61 m
C. 10.9 m
D. 209.25 m
",B,correct_answer: B | diffused_answer: D | confused_answer: C | random_answer: A
q8_6,8400,Atmospheric Dynamics,Symbolic Extension,"{'speed': 68.0, 'weight_increase_percentage': 41.3, 'gravity': 9.81}","A train is running smoothly along a curved track at the rate of 68.0 m/s. 
A passenger standing on a set of scales observes that his weight is 41.3% 
greater than when the train is at rest. The track is banked so that the force acting on the passenger 
is normal to the floor of the train. What is the radius of curvature of the track?",472.17 m,"[""266.38 m"", ""128.8 m"", ""1653.76 m"", ""472.17 m""]","A. 266.38 m
B. 128.8 m
C. 1653.76 m
D. 472.17 m
",D,correct_answer: D | diffused_answer: B | confused_answer: A | random_answer: C
q8_7,8574,Atmospheric Dynamics,Symbolic Extension,"{'speed': 44.0, 'weight_increase_percentage': 3.3, 'gravity': 9.81}","A train is running smoothly along a curved track at the rate of 44.0 m/s. 
A passenger standing on a set of scales observes that his weight is 3.3% 
greater than when the train is at rest. The track is banked so that the force acting on the passenger 
is normal to the floor of the train. What is the radius of curvature of the track?",761.92 m,"[""1002.56 m"", ""1.07 m"", ""761.92 m"", ""1714.33 m""]","A. 1002.56 m
B. 1.07 m
C. 761.92 m
D. 1714.33 m
",C,correct_answer: C | diffused_answer: B | confused_answer: D | random_answer: A
q8_8,8750,Atmospheric Dynamics,Symbolic Extension,"{'speed': 74.0, 'weight_increase_percentage': 25.1, 'gravity': 9.81}","A train is running smoothly along a curved track at the rate of 74.0 m/s. 
A passenger standing on a set of scales observes that his weight is 25.1% 
greater than when the train is at rest. The track is banked so that the force acting on the passenger 
is normal to the floor of the train. What is the radius of curvature of the track?",742.63 m,"[""2227.88 m"", ""45.1 m"", ""742.63 m"", ""94.96 m""]","A. 2227.88 m
B. 45.1 m
C. 742.63 m
D. 94.96 m
",C,correct_answer: C | diffused_answer: B | X3 (confused_unsuccessful): A | random_answer: D
q8_9,8928,Atmospheric Dynamics,Symbolic Extension,"{'speed': 42.0, 'weight_increase_percentage': 10.3, 'gravity': 9.81}","A train is running smoothly along a curved track at the rate of 42.0 m/s. 
A passenger standing on a set of scales observes that his weight is 10.3% 
greater than when the train is at rest. The track is banked so that the force acting on the passenger 
is normal to the floor of the train. What is the radius of curvature of the track?",386.36 m,"[""10.73 m"", ""339.61 m"", ""386.36 m"", ""701.25 m""]","A. 10.73 m
B. 339.61 m
C. 386.36 m
D. 701.25 m
",C,correct_answer: C | diffused_answer: A | confused_answer: D | random_answer: B
q8_10,657108,Atmospheric Dynamics,Symbolic Extension,"{'speed': 48.0, 'weight_increase_percentage': 27.0, 'gravity': 9.81}","A train is running smoothly along a curved track at the rate of 48.0 m/s. 
A passenger standing on a set of scales observes that his weight is 27.0% 
greater than when the train is at rest. The track is banked so that the force acting on the passenger 
is normal to the floor of the train. What is the radius of curvature of the track?",300.0 m,"[""68.11 m"", ""300.0 m"", ""64.44 m"", ""675.0 m""]","A. 68.11 m
B. 300.0 m
C. 64.44 m
D. 675.0 m
",B,correct_answer: B | diffused_answer: A | confused_answer: D | random_answer: C
q9_1,8381,Atmospheric Dynamics,Original,"{'diameter': 0.04, 'distance': 100.0, 'latitude': 43.0, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.04 meters in diameter are placed 100.0 meters apart on a frictionless horizontal plane at 43.0° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",6.22 m/s,"[""6.22 m/s"", ""9.09 m/s"", ""1.66 m/s"", ""4.96 m/s""]","A. 6.22 m/s
B. 9.09 m/s
C. 1.66 m/s
D. 4.96 m/s
",A,correct_answer: A | diffused_answer: C | confused_answer: B | random_answer: D
q9_2,9464,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 0.13, 'distance': 123.0, 'latitude': 62.8, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.13 meters in diameter are placed 123.0 meters apart on a frictionless horizontal plane at 62.8° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",12.27 m/s,"[""36.8 m/s"", ""0.01 m/s"", ""136.76 m/s"", ""12.27 m/s""]","A. 36.8 m/s
B. 0.01 m/s
C. 136.76 m/s
D. 12.27 m/s
",D,correct_answer: D | diffused_answer: B | X3 (confused_unsuccessful): A | random_answer: C
q9_3,9650,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 0.7, 'distance': 540.0, 'latitude': 68.0, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.7 meters in diameter are placed 540.0 meters apart on a frictionless horizontal plane at 68.0° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",246.44 m/s,"[""0.05 m/s"", ""231.78 m/s"", ""246.44 m/s"", ""739.33 m/s""]","A. 0.05 m/s
B. 231.78 m/s
C. 246.44 m/s
D. 739.33 m/s
",C,correct_answer: C | diffused_answer: A | X3 (confused_unsuccessful): D | random_answer: B
q9_4,9838,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 0.31, 'distance': 486.0, 'latitude': 16.9, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.31 meters in diameter are placed 486.0 meters apart on a frictionless horizontal plane at 16.9° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",62.59 m/s,"[""7.91 m/s"", ""62.59 m/s"", ""247.11 m/s"", ""1.16 m/s""]","A. 7.91 m/s
B. 62.59 m/s
C. 247.11 m/s
D. 1.16 m/s
",B,correct_answer: B | diffused_answer: D | confused_answer: A | random_answer: C
q9_5,10028,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 0.42, 'distance': 142.0, 'latitude': 22.0, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.42 meters in diameter are placed 142.0 meters apart on a frictionless horizontal plane at 22.0° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",6.89 m/s,"[""0.0 m/s"", ""74.78 m/s"", ""6.89 m/s"", ""22.52 m/s""]","A. 0.0 m/s
B. 74.78 m/s
C. 6.89 m/s
D. 22.52 m/s
",C,correct_answer: C | diffused_answer: A | confused_answer: D | random_answer: B
q9_6,10220,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 0.95, 'distance': 232.0, 'latitude': 20.2, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.95 meters in diameter are placed 232.0 meters apart on a frictionless horizontal plane at 20.2° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",16.94 m/s,"[""606.31 m/s"", ""384.69 m/s"", ""16.94 m/s"", ""0.0 m/s""]","A. 606.31 m/s
B. 384.69 m/s
C. 16.94 m/s
D. 0.0 m/s
",C,correct_answer: C | diffused_answer: D | confused_answer: B | random_answer: A
q9_7,10414,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 0.17, 'distance': 735.0, 'latitude': 79.6, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.17 meters in diameter are placed 735.0 meters apart on a frictionless horizontal plane at 79.6° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",484.33 m/s,"[""794.07 m/s"", ""484.33 m/s"", ""1453.0 m/s"", ""0.02 m/s""]","A. 794.07 m/s
B. 484.33 m/s
C. 1453.0 m/s
D. 0.02 m/s
",B,correct_answer: B | diffused_answer: D | X3 (confused_unsuccessful): C | random_answer: A
q9_8,10610,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 0.57, 'distance': 773.0, 'latitude': 3.4, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.57 meters in diameter are placed 773.0 meters apart on a frictionless horizontal plane at 3.4° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",32.3 m/s,"[""0.0 m/s"", ""32.3 m/s"", ""64.49 m/s"", ""415.51 m/s""]","A. 0.0 m/s
B. 32.3 m/s
C. 64.49 m/s
D. 415.51 m/s
",B,correct_answer: B | diffused_answer: A | confused_answer: C | random_answer: D
q9_9,10808,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 0.19, 'distance': 814.0, 'latitude': 77.1, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.19 meters in diameter are placed 814.0 meters apart on a frictionless horizontal plane at 77.1° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",588.72 m/s,"[""376.39 m/s"", ""588.72 m/s"", ""245.15 m/s"", ""2.0 m/s""]","A. 376.39 m/s
B. 588.72 m/s
C. 245.15 m/s
D. 2.0 m/s
",B,correct_answer: B | diffused_answer: D | confused_answer: A | random_answer: C
q9_10,829108,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 0.64, 'distance': 877.0, 'latitude': 60.5, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.64 meters in diameter are placed 877.0 meters apart on a frictionless horizontal plane at 60.5° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",610.18 m/s,"[""610.18 m/s"", ""1.3 m/s"", ""1830.54 m/s"", ""355.16 m/s""]","A. 610.18 m/s
B. 1.3 m/s
C. 1830.54 m/s
D. 355.16 m/s
",A,correct_answer: A | diffused_answer: B | X3 (confused_unsuccessful): C | random_answer: D
q10_1,10301,Atmospheric Dynamics,Original,"{'mass': 200000.0, 'velocity': 50.0, 'latitude': 43.0, 'g': 9.8, 'omega': 7.2921e-05}","
A locomotive of 200000.0 kg mass travels 50.0 m/s along a straight horizontal track at 43.0 degrees N. 
What lateral force is exerted on the rails? Compare the magnitudes of the upward reaction force exerted by the rails 
for cases where the locomotive is traveling eastward and westward, respectively.
        ","Lateral Force (N): -1000.0 N,
Upward Reaction Force (Eastward) (N): 1959000.0 N,
Upward Reaction Force (Westward) (N): 1961000.0 N,
Difference in Upward Reaction Force (N): 2000.0 N","[""Lateral Force (N): -0.0 N,\nUpward Reaction Force (Eastward) (N): 980000.0 N,\nUpward Reaction Force (Westward) (N): 980000.0 N,\nDifference in Upward Reaction Force (N): 1000.0 N"", ""Lateral Force (N): 3000.0 N,\nUpward Reaction Force (Eastward) (N): 2058000.0 N,\nUpward Reaction Force (Westward) (N): 2058000.0 N,\nDifference in Upward Reaction Force (N): 0.0 N"", ""Lateral Force (N): -1000.0 N,\nUpward Reaction Force (Eastward) (N): 1959000.0 N,\nUpward Reaction Force (Westward) (N): 1961000.0 N,\nDifference in Upward Reaction Force (N): 2000.0 N"", ""Lateral Force (N): 0.0 N,\nUpward Reaction Force (Eastward) (N): 0.0 N,\nUpward Reaction Force (Westward) (N): 0.0 N,\nDifference in Upward Reaction Force (N): -0.0 N""]","A. Lateral Force (N): -0.0 N,
Upward Reaction Force (Eastward) (N): 980000.0 N,
Upward Reaction Force (Westward) (N): 980000.0 N,
Difference in Upward Reaction Force (N): 1000.0 N
B. Lateral Force (N): 3000.0 N,
Upward Reaction Force (Eastward) (N): 2058000.0 N,
Upward Reaction Force (Westward) (N): 2058000.0 N,
Difference in Upward Reaction Force (N): 0.0 N
C. Lateral Force (N): -1000.0 N,
Upward Reaction Force (Eastward) (N): 1959000.0 N,
Upward Reaction Force (Westward) (N): 1961000.0 N,
Difference in Upward Reaction Force (N): 2000.0 N
D. Lateral Force (N): 0.0 N,
Upward Reaction Force (Eastward) (N): 0.0 N,
Upward Reaction Force (Westward) (N): 0.0 N,
Difference in Upward Reaction Force (N): -0.0 N
",C,correct_answer: C | diffused_answer: D | confused_answer: A | random_answer: B
q10_2,11404,Atmospheric Dynamics,Symbolic Extension,"{'mass': 30000.0, 'velocity': 5, 'latitude': -35.4, 'g': 9.8, 'omega': 7.2921e-05}","
A locomotive of 30000.0 kg mass travels 5 m/s along a straight horizontal track at -35.4 degrees N. 
What lateral force is exerted on the rails? Compare the magnitudes of the upward reaction force exerted by the rails 
for cases where the locomotive is traveling eastward and westward, respectively.
        ","Lateral Force (N): 0.0 N,
Upward Reaction Force (Eastward) (N): 294000.0 N,
Upward Reaction Force (Westward) (N): 294000.0 N,
Difference in Upward Reaction Force (N): 0.0 N","[""Lateral Force (N): 0.0 N,\nUpward Reaction Force (Eastward) (N): 29000.0 N,\nUpward Reaction Force (Westward) (N): 29000.0 N,\nDifference in Upward Reaction Force (N): 0.0 N"", ""Lateral Force (N): 0.0 N,\nUpward Reaction Force (Eastward) (N): 0.0 N,\nUpward Reaction Force (Westward) (N): 0.0 N,\nDifference in Upward Reaction Force (N): 0.0 N"", ""Lateral Force (N): -0.0 N,\nUpward Reaction Force (Eastward) (N): 1370000.0 N,\nUpward Reaction Force (Westward) (N): 1374000.0 N,\nDifference in Upward Reaction Force (N): 3000.0 N"", ""Lateral Force (N): 0.0 N,\nUpward Reaction Force (Eastward) (N): 294000.0 N,\nUpward Reaction Force (Westward) (N): 294000.0 N,\nDifference in Upward Reaction Force (N): 0.0 N""]","A. Lateral Force (N): 0.0 N,
Upward Reaction Force (Eastward) (N): 29000.0 N,
Upward Reaction Force (Westward) (N): 29000.0 N,
Difference in Upward Reaction Force (N): 0.0 N
B. Lateral Force (N): 0.0 N,
Upward Reaction Force (Eastward) (N): 0.0 N,
Upward Reaction Force (Westward) (N): 0.0 N,
Difference in Upward Reaction Force (N): 0.0 N
C. Lateral Force (N): -0.0 N,
Upward Reaction Force (Eastward) (N): 1370000.0 N,
Upward Reaction Force (Westward) (N): 1374000.0 N,
Difference in Upward Reaction Force (N): 3000.0 N
D. Lateral Force (N): 0.0 N,
Upward Reaction Force (Eastward) (N): 294000.0 N,
Upward Reaction Force (Westward) (N): 294000.0 N,
Difference in Upward Reaction Force (N): 0.0 N
",D,correct_answer: D | diffused_answer: B | confused_answer: A | random_answer: C
q10_3,11610,Atmospheric Dynamics,Symbolic Extension,"{'mass': 470000.0, 'velocity': 71, 'latitude': 40.3, 'g': 9.8, 'omega': 7.2921e-05}","
A locomotive of 470000.0 kg mass travels 71 m/s along a straight horizontal track at 40.3 degrees N. 
What lateral force is exerted on the rails? Compare the magnitudes of the upward reaction force exerted by the rails 
for cases where the locomotive is traveling eastward and westward, respectively.
        ","Lateral Force (N): -3000.0 N,
Upward Reaction Force (Eastward) (N): 4602000.0 N,
Upward Reaction Force (Westward) (N): 4610000.0 N,
Difference in Upward Reaction Force (N): 7000.0 N","[""Lateral Force (N): -9000.0 N,\nUpward Reaction Force (Eastward) (N): 13807000.0 N,\nUpward Reaction Force (Westward) (N): 13829000.0 N,\nDifference in Upward Reaction Force (N): 22000.0 N"", ""Lateral Force (N): -1000.0 N,\nUpward Reaction Force (Eastward) (N): 4603000.0 N,\nUpward Reaction Force (Westward) (N): 4609000.0 N,\nDifference in Upward Reaction Force (N): 6000.0 N"", ""Lateral Force (N): -3000.0 N,\nUpward Reaction Force (Eastward) (N): -3000.0 N,\nUpward Reaction Force (Westward) (N): 4000.0 N,\nDifference in Upward Reaction Force (N): 7000.0 N"", ""Lateral Force (N): -3000.0 N,\nUpward Reaction Force (Eastward) (N): 4602000.0 N,\nUpward Reaction Force (Westward) (N): 4610000.0 N,\nDifference in Upward Reaction Force (N): 7000.0 N""]","A. Lateral Force (N): -9000.0 N,
Upward Reaction Force (Eastward) (N): 13807000.0 N,
Upward Reaction Force (Westward) (N): 13829000.0 N,
Difference in Upward Reaction Force (N): 22000.0 N
B. Lateral Force (N): -1000.0 N,
Upward Reaction Force (Eastward) (N): 4603000.0 N,
Upward Reaction Force (Westward) (N): 4609000.0 N,
Difference in Upward Reaction Force (N): 6000.0 N
C. Lateral Force (N): -3000.0 N,
Upward Reaction Force (Eastward) (N): -3000.0 N,
Upward Reaction Force (Westward) (N): 4000.0 N,
Difference in Upward Reaction Force (N): 7000.0 N
D. Lateral Force (N): -3000.0 N,
Upward Reaction Force (Eastward) (N): 4602000.0 N,
Upward Reaction Force (Westward) (N): 4610000.0 N,
Difference in Upward Reaction Force (N): 7000.0 N
",D,correct_answer: D | diffused_answer: C | X3 (confused_unsuccessful): A | random_answer: B
q10_4,11818,Atmospheric Dynamics,Symbolic Extension,"{'mass': 130000.0, 'velocity': 91, 'latitude': 9.3, 'g': 9.8, 'omega': 7.2921e-05}","
A locomotive of 130000.0 kg mass travels 91 m/s along a straight horizontal track at 9.3 degrees N. 
What lateral force is exerted on the rails? Compare the magnitudes of the upward reaction force exerted by the rails 
for cases where the locomotive is traveling eastward and westward, respectively.
        ","Lateral Force (N): -0.0 N,
Upward Reaction Force (Eastward) (N): 1272000.0 N,
Upward Reaction Force (Westward) (N): 1276000.0 N,
Difference in Upward Reaction Force (N): 3000.0 N","[""Lateral Force (N): -0.0 N,\nUpward Reaction Force (Eastward) (N): 1272000.0 N,\nUpward Reaction Force (Westward) (N): 1276000.0 N,\nDifference in Upward Reaction Force (N): 3000.0 N"", ""Lateral Force (N): 1000.0 N,\nUpward Reaction Force (Eastward) (N): 2057000.0 N,\nUpward Reaction Force (Westward) (N): 2059000.0 N,\nDifference in Upward Reaction Force (N): 3000.0 N"", ""Lateral Force (N): -0.0 N,\nUpward Reaction Force (Eastward) (N): 636000.0 N,\nUpward Reaction Force (Westward) (N): 638000.0 N,\nDifference in Upward Reaction Force (N): 2000.0 N"", ""Lateral Force (N): -0.0 N,\nUpward Reaction Force (Eastward) (N): 0.0 N,\nUpward Reaction Force (Westward) (N): 0.0 N,\nDifference in Upward Reaction Force (N): 0.0 N""]","A. Lateral Force (N): -0.0 N,
Upward Reaction Force (Eastward) (N): 1272000.0 N,
Upward Reaction Force (Westward) (N): 1276000.0 N,
Difference in Upward Reaction Force (N): 3000.0 N
B. Lateral Force (N): 1000.0 N,
Upward Reaction Force (Eastward) (N): 2057000.0 N,
Upward Reaction Force (Westward) (N): 2059000.0 N,
Difference in Upward Reaction Force (N): 3000.0 N
C. Lateral Force (N): -0.0 N,
Upward Reaction Force (Eastward) (N): 636000.0 N,
Upward Reaction Force (Westward) (N): 638000.0 N,
Difference in Upward Reaction Force (N): 2000.0 N
D. Lateral Force (N): -0.0 N,
Upward Reaction Force (Eastward) (N): 0.0 N,
Upward Reaction Force (Westward) (N): 0.0 N,
Difference in Upward Reaction Force (N): 0.0 N
",A,correct_answer: A | diffused_answer: D | confused_answer: C | random_answer: B
