id,seed,type,generation_method,variables,question,answer,options,options_text,correct_option,options_types_str
q19_1,36581,Atmospheric Dynamics,Original,"{'lat_initial': 30.0, 'lat_final': 90.0, 'rel_vorticity_initial': 5e-05}","
An air parcel at 30.0°N moves northward, conserving absolute vorticity. If its initial relative vorticity is 5e-05 s^-1, 
what is its relative vorticity upon reaching 90.0°N
        ",-2.3e-05 s^-1,"[""89.999927 s^-1"", ""0.000226 s^-1"", ""-2.3e-05 s^-1"", ""9e-05 s^-1""]","A. 89.999927 s^-1
B. 0.000226 s^-1
C. -2.3e-05 s^-1
D. 9e-05 s^-1
",C,correct_answer: C | diffused_answer: A | confused_answer: B | random_answer: D
q19_2,37864,Atmospheric Dynamics,Symbolic Extension,"{'lat_initial': 70, 'lat_final': 30, 'rel_vorticity_initial': 6e-05}","
An air parcel at 70°N moves northward, conserving absolute vorticity. If its initial relative vorticity is 6e-05 s^-1, 
what is its relative vorticity upon reaching 30°N
        ",0.000124 s^-1,"[""0.000134 s^-1"", ""0.000124 s^-1"", ""29.999863 s^-1"", ""0.000146 s^-1""]","A. 0.000134 s^-1
B. 0.000124 s^-1
C. 29.999863 s^-1
D. 0.000146 s^-1
",B,correct_answer: B | diffused_answer: C | confused_answer: D | random_answer: A
q19_3,38250,Atmospheric Dynamics,Symbolic Extension,"{'lat_initial': 0, 'lat_final': 50, 'rel_vorticity_initial': 0.0001}","
An air parcel at 0°N moves northward, conserving absolute vorticity. If its initial relative vorticity is 0.0001 s^-1, 
what is its relative vorticity upon reaching 50°N
        ",-1.2e-05 s^-1,"[""-3.5e-05 s^-1"", ""3.4e-05 s^-1"", ""-0.000112 s^-1"", ""-1.2e-05 s^-1""]","A. -3.5e-05 s^-1
B. 3.4e-05 s^-1
C. -0.000112 s^-1
D. -1.2e-05 s^-1
",D,correct_answer: D | diffused_answer: C | X3 (confused_unsuccessful): A | random_answer: B
q19_4,38638,Atmospheric Dynamics,Symbolic Extension,"{'lat_initial': 0, 'lat_final': 30, 'rel_vorticity_initial': -1e-05}","
An air parcel at 0°N moves northward, conserving absolute vorticity. If its initial relative vorticity is -1e-05 s^-1, 
what is its relative vorticity upon reaching 30°N
        ",-8.3e-05 s^-1,"[""-7.4e-05 s^-1"", ""-6.8e-05 s^-1"", ""-7.3e-05 s^-1"", ""-8.3e-05 s^-1""]","A. -7.4e-05 s^-1
B. -6.8e-05 s^-1
C. -7.3e-05 s^-1
D. -8.3e-05 s^-1
",D,correct_answer: D | diffused_answer: C | confused_answer: A | random_answer: B
q19_5,39028,Atmospheric Dynamics,Symbolic Extension,"{'lat_initial': 90, 'lat_final': 50, 'rel_vorticity_initial': 0.0001}","
An air parcel at 90°N moves northward, conserving absolute vorticity. If its initial relative vorticity is 0.0001 s^-1, 
what is its relative vorticity upon reaching 50°N
        ",0.000134 s^-1,"[""6.6e-05 s^-1"", ""0.000134 s^-1"", ""0.000402 s^-1"", ""9e-06 s^-1""]","A. 6.6e-05 s^-1
B. 0.000134 s^-1
C. 0.000402 s^-1
D. 9e-06 s^-1
",B,correct_answer: B | diffused_answer: A | X3 (confused_unsuccessful): C | random_answer: D
q19_6,39420,Atmospheric Dynamics,Symbolic Extension,"{'lat_initial': 90, 'lat_final': 90, 'rel_vorticity_initial': 7e-05}","
An air parcel at 90°N moves northward, conserving absolute vorticity. If its initial relative vorticity is 7e-05 s^-1, 
what is its relative vorticity upon reaching 90°N
        ",7e-05 s^-1,"[""0.000187 s^-1"", ""7e-05 s^-1"", ""0.00021 s^-1"", ""89.999854 s^-1""]","A. 0.000187 s^-1
B. 7e-05 s^-1
C. 0.00021 s^-1
D. 89.999854 s^-1
",B,correct_answer: B | diffused_answer: D | X3 (confused_unsuccessful): C | random_answer: A
q19_7,39814,Atmospheric Dynamics,Symbolic Extension,"{'lat_initial': 20, 'lat_final': 30, 'rel_vorticity_initial': 9e-05}","
An air parcel at 20°N moves northward, conserving absolute vorticity. If its initial relative vorticity is 9e-05 s^-1, 
what is its relative vorticity upon reaching 30°N
        ",6.7e-05 s^-1,"[""3.3e-05 s^-1"", ""6.7e-05 s^-1"", ""-9.9e-05 s^-1"", ""19.999927 s^-1""]","A. 3.3e-05 s^-1
B. 6.7e-05 s^-1
C. -9.9e-05 s^-1
D. 19.999927 s^-1
",B,correct_answer: B | diffused_answer: D | confused_answer: A | random_answer: C
q19_8,40210,Atmospheric Dynamics,Symbolic Extension,"{'lat_initial': 40, 'lat_final': 80, 'rel_vorticity_initial': 9e-05}","
An air parcel at 40°N moves northward, conserving absolute vorticity. If its initial relative vorticity is 9e-05 s^-1, 
what is its relative vorticity upon reaching 80°N
        ",4e-05 s^-1,"[""79.999906 s^-1"", ""4e-05 s^-1"", ""6.5e-05 s^-1"", ""7.3e-05 s^-1""]","A. 79.999906 s^-1
B. 4e-05 s^-1
C. 6.5e-05 s^-1
D. 7.3e-05 s^-1
",B,correct_answer: B | diffused_answer: A | confused_answer: D | random_answer: C
q19_9,40608,Atmospheric Dynamics,Symbolic Extension,"{'lat_initial': 70, 'lat_final': 80, 'rel_vorticity_initial': 9e-05}","
An air parcel at 70°N moves northward, conserving absolute vorticity. If its initial relative vorticity is 9e-05 s^-1, 
what is its relative vorticity upon reaching 80°N
        ",8.3e-05 s^-1,"[""0.00025 s^-1"", ""6.9e-05 s^-1"", ""9.7e-05 s^-1"", ""8.3e-05 s^-1""]","A. 0.00025 s^-1
B. 6.9e-05 s^-1
C. 9.7e-05 s^-1
D. 8.3e-05 s^-1
",D,correct_answer: D | diffused_answer: C | X3 (confused_unsuccessful): A | random_answer: B
q19_10,3649108,Atmospheric Dynamics,Symbolic Extension,"{'lat_initial': -10, 'lat_final': 30, 'rel_vorticity_initial': 0.0}","
An air parcel at -10°N moves northward, conserving absolute vorticity. If its initial relative vorticity is 0.0 s^-1, 
what is its relative vorticity upon reaching 30°N
        ",-9.8e-05 s^-1,"[""-0.000295 s^-1"", ""-2.4e-05 s^-1"", ""-10.000073 s^-1"", ""-9.8e-05 s^-1""]","A. -0.000295 s^-1
B. -2.4e-05 s^-1
C. -10.000073 s^-1
D. -9.8e-05 s^-1
",D,correct_answer: D | diffused_answer: C | X3 (confused_unsuccessful): A | random_answer: B
q20_1,40501,Atmospheric Dynamics,Original,"{'initial_lat': 60, 'final_lat': 45, 'initial_height': 10.0, 'final_height': 7.5, 'barrier_height': 2.5, 'initial_relative_vorticity': 0}","
An air column at 60°N with ζ=0 initially stretches from the surface to a fixed tropopause at 10.0 km height. 
If the air column moves until it is over a mountain barrier 2.5 km high at 45°N,
what are its absolute vorticity and relative vorticity as it passes the mountaintop, assuming that the flow satisfies the barotropic potential vorticity equation?
        ","absolute_vorticity: 9.473e-05 s^-1,
relative_vorticity: -8.4e-06 s^-1","[""absolute_vorticity: 9.473e-05 s^-1,\nrelative_vorticity: -4.001e-05 s^-1"", ""absolute_vorticity: 9.473e-05 s^-1,\nrelative_vorticity: -8.4e-06 s^-1"", ""absolute_vorticity: 0.0 s^-1,\nrelative_vorticity: -0.0001263 s^-1"", ""absolute_vorticity: 8.763e-05 s^-1,\nrelative_vorticity: -4.942e-05 s^-1""]","A. absolute_vorticity: 9.473e-05 s^-1,
relative_vorticity: -4.001e-05 s^-1
B. absolute_vorticity: 9.473e-05 s^-1,
relative_vorticity: -8.4e-06 s^-1
C. absolute_vorticity: 0.0 s^-1,
relative_vorticity: -0.0001263 s^-1
D. absolute_vorticity: 8.763e-05 s^-1,
relative_vorticity: -4.942e-05 s^-1
",B,correct_answer: B | diffused_answer: C | confused_answer: A | random_answer: D
q20_2,41804,Atmospheric Dynamics,Symbolic Extension,"{'initial_lat': 20, 'final_lat': 20, 'initial_height': 10, 'barrier_height': 5, 'initial_relative_vorticity': 6.000000000000001e-06, 'final_height': 5}","
An air column at 20°N with ζ=6.000000000000001e-06 initially stretches from the surface to a fixed tropopause at 10 km height. 
If the air column moves until it is over a mountain barrier 5 km high at 20°N,
what are its absolute vorticity and relative vorticity as it passes the mountaintop, assuming that the flow satisfies the barotropic potential vorticity equation?
        ","absolute_vorticity: 2.794e-05 s^-1,
relative_vorticity: -2.194e-05 s^-1","[""absolute_vorticity: 2.4e-05 s^-1,\nrelative_vorticity: -2.588e-05 s^-1"", ""absolute_vorticity: 6.985e-05 s^-1,\nrelative_vorticity: -4.187e-05 s^-1"", ""absolute_vorticity: 0.00013036 s^-1,\nrelative_vorticity: -6.69e-06 s^-1"", ""absolute_vorticity: 2.794e-05 s^-1,\nrelative_vorticity: -2.194e-05 s^-1""]","A. absolute_vorticity: 2.4e-05 s^-1,
relative_vorticity: -2.588e-05 s^-1
B. absolute_vorticity: 6.985e-05 s^-1,
relative_vorticity: -4.187e-05 s^-1
C. absolute_vorticity: 0.00013036 s^-1,
relative_vorticity: -6.69e-06 s^-1
D. absolute_vorticity: 2.794e-05 s^-1,
relative_vorticity: -2.194e-05 s^-1
",D,correct_answer: D | diffused_answer: A | confused_answer: B | random_answer: C
q20_3,42210,Atmospheric Dynamics,Symbolic Extension,"{'initial_lat': 10, 'final_lat': 80, 'initial_height': 10, 'barrier_height': 5, 'initial_relative_vorticity': 2.0000000000000003e-06, 'final_height': 5}","
An air column at 10°N with ζ=2.0000000000000003e-06 initially stretches from the surface to a fixed tropopause at 10 km height. 
If the air column moves until it is over a mountain barrier 5 km high at 80°N,
what are its absolute vorticity and relative vorticity as it passes the mountaintop, assuming that the flow satisfies the barotropic potential vorticity equation?
        ","absolute_vorticity: 1.366e-05 s^-1,
relative_vorticity: -0.00012996 s^-1","[""absolute_vorticity: 0.0001157 s^-1,\nrelative_vorticity: 4.278e-05 s^-1"", ""absolute_vorticity: 5.00014363 s^-1,\nrelative_vorticity: 5.00014363 s^-1"", ""absolute_vorticity: 2.27e-06 s^-1,\nrelative_vorticity: -0.00014135 s^-1"", ""absolute_vorticity: 1.366e-05 s^-1,\nrelative_vorticity: -0.00012996 s^-1""]","A. absolute_vorticity: 0.0001157 s^-1,
relative_vorticity: 4.278e-05 s^-1
B. absolute_vorticity: 5.00014363 s^-1,
relative_vorticity: 5.00014363 s^-1
C. absolute_vorticity: 2.27e-06 s^-1,
relative_vorticity: -0.00014135 s^-1
D. absolute_vorticity: 1.366e-05 s^-1,
relative_vorticity: -0.00012996 s^-1
",D,correct_answer: D | diffused_answer: B | confused_answer: C | random_answer: A
q20_4,42618,Atmospheric Dynamics,Symbolic Extension,"{'initial_lat': 60, 'final_lat': 90, 'initial_height': 20, 'barrier_height': 1, 'initial_relative_vorticity': 1.0000000000000002e-06, 'final_height': 19}","
An air column at 60°N with ζ=1.0000000000000002e-06 initially stretches from the surface to a fixed tropopause at 20 km height. 
If the air column moves until it is over a mountain barrier 1 km high at 90°N,
what are its absolute vorticity and relative vorticity as it passes the mountaintop, assuming that the flow satisfies the barotropic potential vorticity equation?
        ","absolute_vorticity: 0.00012094 s^-1,
relative_vorticity: -2.49e-05 s^-1","[""absolute_vorticity: 0.00012094 s^-1,\nrelative_vorticity: -2.49e-05 s^-1"", ""absolute_vorticity: 4.895e-05 s^-1,\nrelative_vorticity: 4.64e-05 s^-1"", ""absolute_vorticity: 8.981e-05 s^-1,\nrelative_vorticity: 3.993e-05 s^-1"", ""absolute_vorticity: 9.332e-05 s^-1,\nrelative_vorticity: -5.253e-05 s^-1""]","A. absolute_vorticity: 0.00012094 s^-1,
relative_vorticity: -2.49e-05 s^-1
B. absolute_vorticity: 4.895e-05 s^-1,
relative_vorticity: 4.64e-05 s^-1
C. absolute_vorticity: 8.981e-05 s^-1,
relative_vorticity: 3.993e-05 s^-1
D. absolute_vorticity: 9.332e-05 s^-1,
relative_vorticity: -5.253e-05 s^-1
",A,correct_answer: A | diffused_answer: B | confused_answer: D | random_answer: C
q20_5,43028,Atmospheric Dynamics,Symbolic Extension,"{'initial_lat': 70, 'final_lat': 40, 'initial_height': 10, 'barrier_height': 1, 'initial_relative_vorticity': 5.000000000000001e-06, 'final_height': 9}","
An air column at 70°N with ζ=5.000000000000001e-06 initially stretches from the surface to a fixed tropopause at 10 km height. 
If the air column moves until it is over a mountain barrier 1 km high at 40°N,
what are its absolute vorticity and relative vorticity as it passes the mountaintop, assuming that the flow satisfies the barotropic potential vorticity equation?
        ","absolute_vorticity: 0.00012784 s^-1,
relative_vorticity: 3.41e-05 s^-1","[""absolute_vorticity: 4.44444726 s^-1,\nrelative_vorticity: 4.44444726 s^-1"", ""absolute_vorticity: 9.337e-05 s^-1,\nrelative_vorticity: -5.026e-05 s^-1"", ""absolute_vorticity: 0.00012784 s^-1,\nrelative_vorticity: 3.41e-05 s^-1"", ""absolute_vorticity: 0.00011727 s^-1,\nrelative_vorticity: 6.739e-05 s^-1""]","A. absolute_vorticity: 4.44444726 s^-1,
relative_vorticity: 4.44444726 s^-1
B. absolute_vorticity: 9.337e-05 s^-1,
relative_vorticity: -5.026e-05 s^-1
C. absolute_vorticity: 0.00012784 s^-1,
relative_vorticity: 3.41e-05 s^-1
D. absolute_vorticity: 0.00011727 s^-1,
relative_vorticity: 6.739e-05 s^-1
",C,correct_answer: C | diffused_answer: A | confused_answer: B | random_answer: D
q20_6,43440,Atmospheric Dynamics,Symbolic Extension,"{'initial_lat': 40, 'final_lat': 20, 'initial_height': 10, 'barrier_height': 2, 'initial_relative_vorticity': 9.000000000000002e-06, 'final_height': 8}","
An air column at 40°N with ζ=9.000000000000002e-06 initially stretches from the surface to a fixed tropopause at 10 km height. 
If the air column moves until it is over a mountain barrier 2 km high at 20°N,
what are its absolute vorticity and relative vorticity as it passes the mountaintop, assuming that the flow satisfies the barotropic potential vorticity equation?
        ","absolute_vorticity: 8.22e-05 s^-1,
relative_vorticity: 3.232e-05 s^-1","[""absolute_vorticity: 5.994e-05 s^-1,\nrelative_vorticity: 3.461e-05 s^-1"", ""absolute_vorticity: 9.66e-05 s^-1,\nrelative_vorticity: -2.971e-05 s^-1"", ""absolute_vorticity: 8.22e-05 s^-1,\nrelative_vorticity: 3.232e-05 s^-1"", ""absolute_vorticity: 16.0 s^-1,\nrelative_vorticity: 15.99999491 s^-1""]","A. absolute_vorticity: 5.994e-05 s^-1,
relative_vorticity: 3.461e-05 s^-1
B. absolute_vorticity: 9.66e-05 s^-1,
relative_vorticity: -2.971e-05 s^-1
C. absolute_vorticity: 8.22e-05 s^-1,
relative_vorticity: 3.232e-05 s^-1
D. absolute_vorticity: 16.0 s^-1,
relative_vorticity: 15.99999491 s^-1
",C,correct_answer: C | diffused_answer: D | confused_answer: B | random_answer: A
q20_7,43854,Atmospheric Dynamics,Symbolic Extension,"{'initial_lat': 80, 'final_lat': 40, 'initial_height': 10, 'barrier_height': 3, 'initial_relative_vorticity': -1.0000000000000002e-06, 'final_height': 7}","
An air column at 80°N with ζ=-1.0000000000000002e-06 initially stretches from the surface to a fixed tropopause at 10 km height. 
If the air column moves until it is over a mountain barrier 3 km high at 40°N,
what are its absolute vorticity and relative vorticity as it passes the mountaintop, assuming that the flow satisfies the barotropic potential vorticity equation?
        ","absolute_vorticity: 9.984e-05 s^-1,
relative_vorticity: 6.09e-06 s^-1","[""absolute_vorticity: 12.00000533 s^-1,\nrelative_vorticity: 12.00000533 s^-1"", ""absolute_vorticity: 3.352e-05 s^-1,\nrelative_vorticity: -0.00011011 s^-1"", ""absolute_vorticity: 9.984e-05 s^-1,\nrelative_vorticity: 6.09e-06 s^-1"", ""absolute_vorticity: 3.473e-05 s^-1,\nrelative_vorticity: -7.699e-05 s^-1""]","A. absolute_vorticity: 12.00000533 s^-1,
relative_vorticity: 12.00000533 s^-1
B. absolute_vorticity: 3.352e-05 s^-1,
relative_vorticity: -0.00011011 s^-1
C. absolute_vorticity: 9.984e-05 s^-1,
relative_vorticity: 6.09e-06 s^-1
D. absolute_vorticity: 3.473e-05 s^-1,
relative_vorticity: -7.699e-05 s^-1
",C,correct_answer: C | diffused_answer: A | confused_answer: B | random_answer: D
q20_8,44270,Atmospheric Dynamics,Symbolic Extension,"{'initial_lat': 10, 'final_lat': 50, 'initial_height': 10, 'barrier_height': 1, 'initial_relative_vorticity': -1.0000000000000002e-06, 'final_height': 9}","
An air column at 10°N with ζ=-1.0000000000000002e-06 initially stretches from the surface to a fixed tropopause at 10 km height. 
If the air column moves until it is over a mountain barrier 1 km high at 50°N,
what are its absolute vorticity and relative vorticity as it passes the mountaintop, assuming that the flow satisfies the barotropic potential vorticity equation?
        ","absolute_vorticity: 2.189e-05 s^-1,
relative_vorticity: -8.983e-05 s^-1","[""absolute_vorticity: 2.009e-05 s^-1,\nrelative_vorticity: -5.283e-05 s^-1"", ""absolute_vorticity: 6.368e-05 s^-1,\nrelative_vorticity: -7.336e-05 s^-1"", ""absolute_vorticity: -90001005.49308304 s^-1,\nrelative_vorticity: -90001005.4930856 s^-1"", ""absolute_vorticity: 2.189e-05 s^-1,\nrelative_vorticity: -8.983e-05 s^-1""]","A. absolute_vorticity: 2.009e-05 s^-1,
relative_vorticity: -5.283e-05 s^-1
B. absolute_vorticity: 6.368e-05 s^-1,
relative_vorticity: -7.336e-05 s^-1
C. absolute_vorticity: -90001005.49308304 s^-1,
relative_vorticity: -90001005.4930856 s^-1
D. absolute_vorticity: 2.189e-05 s^-1,
relative_vorticity: -8.983e-05 s^-1
",D,correct_answer: D | diffused_answer: C | confused_answer: A | random_answer: B
q20_9,44688,Atmospheric Dynamics,Symbolic Extension,"{'initial_lat': 40, 'final_lat': 20, 'initial_height': 20, 'barrier_height': 4, 'initial_relative_vorticity': 2.0000000000000003e-06, 'final_height': 16}","
An air column at 40°N with ζ=2.0000000000000003e-06 initially stretches from the surface to a fixed tropopause at 20 km height. 
If the air column moves until it is over a mountain barrier 4 km high at 20°N,
what are its absolute vorticity and relative vorticity as it passes the mountaintop, assuming that the flow satisfies the barotropic potential vorticity equation?
        ","absolute_vorticity: 7.66e-05 s^-1,
relative_vorticity: 2.672e-05 s^-1","[""absolute_vorticity: 0.00022979 s^-1,\nrelative_vorticity: 8.015e-05 s^-1"", ""absolute_vorticity: 9.121e-05 s^-1,\nrelative_vorticity: -5.463e-05 s^-1"", ""absolute_vorticity: 7.66e-05 s^-1,\nrelative_vorticity: 2.672e-05 s^-1"", ""absolute_vorticity: 16.00000814 s^-1,\nrelative_vorticity: 16.00000814 s^-1""]","A. absolute_vorticity: 0.00022979 s^-1,
relative_vorticity: 8.015e-05 s^-1
B. absolute_vorticity: 9.121e-05 s^-1,
relative_vorticity: -5.463e-05 s^-1
C. absolute_vorticity: 7.66e-05 s^-1,
relative_vorticity: 2.672e-05 s^-1
D. absolute_vorticity: 16.00000814 s^-1,
relative_vorticity: 16.00000814 s^-1
",C,correct_answer: C | diffused_answer: D | X3 (confused_unsuccessful): A | random_answer: B
q20_10,4041108,Atmospheric Dynamics,Symbolic Extension,"{'initial_lat': 40, 'final_lat': 60, 'initial_height': 10, 'barrier_height': 1, 'initial_relative_vorticity': 1.0000000000000003e-05, 'final_height': 9}","
An air column at 40°N with ζ=1.0000000000000003e-05 initially stretches from the surface to a fixed tropopause at 10 km height. 
If the air column moves until it is over a mountain barrier 1 km high at 60°N,
what are its absolute vorticity and relative vorticity as it passes the mountaintop, assuming that the flow satisfies the barotropic potential vorticity equation?
        ","absolute_vorticity: 9.337e-05 s^-1,
relative_vorticity: -3.293e-05 s^-1","[""absolute_vorticity: 2.695e-05 s^-1,\nrelative_vorticity: -9.936e-05 s^-1"", ""absolute_vorticity: 9.337e-05 s^-1,\nrelative_vorticity: -3.293e-05 s^-1"", ""absolute_vorticity: 4.55e-05 s^-1,\nrelative_vorticity: -6.622e-05 s^-1"", ""absolute_vorticity: 15.0 s^-1,\nrelative_vorticity: 14.99999745 s^-1""]","A. absolute_vorticity: 2.695e-05 s^-1,
relative_vorticity: -9.936e-05 s^-1
B. absolute_vorticity: 9.337e-05 s^-1,
relative_vorticity: -3.293e-05 s^-1
C. absolute_vorticity: 4.55e-05 s^-1,
relative_vorticity: -6.622e-05 s^-1
D. absolute_vorticity: 15.0 s^-1,
relative_vorticity: 14.99999745 s^-1
",B,correct_answer: B | diffused_answer: D | confused_answer: A | random_answer: C
q21_1,44621,Atmospheric Dynamics,Original,"{'inner_radius_km': 200, 'outer_radius_km': 400, 'A': 1000000.0}"," Find the average vorticity within a cylindrical annulus of inner radius 200 km and outer radius 400 km if the tangential velocity distribution is given by $V=A / r$, where $A=1000000.0 \mathrm{~m}^{2} \mathrm{~s}^{-1}$ and $r$ is in meters. What is the average vorticity within the inner circle of radius 200 km? ","vorticity_annulus: 0.0 s^-1,
vorticity_inner_circle: 5e-05 s^-1","[""vorticity_annulus: 0.0 s^-1,\nvorticity_inner_circle: 0.0008 s^-1"", ""vorticity_annulus: 0.0 s^-1,\nvorticity_inner_circle: 5e-05 s^-1"", ""vorticity_annulus: 0.0 s^-1,\nvorticity_inner_circle: 0.0 s^-1"", ""vorticity_annulus: 0.0 s^-1,\nvorticity_inner_circle: 3.3e-05 s^-1""]","A. vorticity_annulus: 0.0 s^-1,
vorticity_inner_circle: 0.0008 s^-1
B. vorticity_annulus: 0.0 s^-1,
vorticity_inner_circle: 5e-05 s^-1
C. vorticity_annulus: 0.0 s^-1,
vorticity_inner_circle: 0.0 s^-1
D. vorticity_annulus: 0.0 s^-1,
vorticity_inner_circle: 3.3e-05 s^-1
",B,correct_answer: B | diffused_answer: C | confused_answer: D | random_answer: A
q21_2,45944,Atmospheric Dynamics,Symbolic Extension,"{'inner_radius_km': 100, 'outer_radius_km': 400, 'A': 8000000.0}"," Find the average vorticity within a cylindrical annulus of inner radius 100 km and outer radius 400 km if the tangential velocity distribution is given by $V=A / r$, where $A=8000000.0 \mathrm{~m}^{2} \mathrm{~s}^{-1}$ and $r$ is in meters. What is the average vorticity within the inner circle of radius 100 km? ","vorticity_annulus: 0.0 s^-1,
vorticity_inner_circle: 0.0016 s^-1","[""vorticity_annulus: 0.0 s^-1,\nvorticity_inner_circle: 0.0005 s^-1"", ""vorticity_annulus: 0.0 s^-1,\nvorticity_inner_circle: 0.0 s^-1"", ""vorticity_annulus: -0.0 s^-1,\nvorticity_inner_circle: 0.016 s^-1"", ""vorticity_annulus: 0.0 s^-1,\nvorticity_inner_circle: 0.0016 s^-1""]","A. vorticity_annulus: 0.0 s^-1,
vorticity_inner_circle: 0.0005 s^-1
B. vorticity_annulus: 0.0 s^-1,
vorticity_inner_circle: 0.0 s^-1
C. vorticity_annulus: -0.0 s^-1,
vorticity_inner_circle: 0.016 s^-1
D. vorticity_annulus: 0.0 s^-1,
vorticity_inner_circle: 0.0016 s^-1
",D,correct_answer: D | diffused_answer: B | confused_answer: C | random_answer: A
q21_3,46370,Atmospheric Dynamics,Symbolic Extension,"{'inner_radius_km': 200, 'outer_radius_km': 400, 'A': 2000000.0}"," Find the average vorticity within a cylindrical annulus of inner radius 200 km and outer radius 400 km if the tangential velocity distribution is given by $V=A / r$, where $A=2000000.0 \mathrm{~m}^{2} \mathrm{~s}^{-1}$ and $r$ is in meters. What is the average vorticity within the inner circle of radius 200 km? ","vorticity_annulus: 0.0 s^-1,
vorticity_inner_circle: 0.0001 s^-1","[""vorticity_annulus: 0.0 s^-1,\nvorticity_inner_circle: 5e-05 s^-1"", ""vorticity_annulus: 0.0 s^-1,\nvorticity_inner_circle: 0.0001 s^-1"", ""vorticity_annulus: 0.0 s^-1,\nvorticity_inner_circle: 0.0 s^-1"", ""vorticity_annulus: 0.0 s^-1,\nvorticity_inner_circle: 0.0004 s^-1""]","A. vorticity_annulus: 0.0 s^-1,
vorticity_inner_circle: 5e-05 s^-1
B. vorticity_annulus: 0.0 s^-1,
vorticity_inner_circle: 0.0001 s^-1
C. vorticity_annulus: 0.0 s^-1,
vorticity_inner_circle: 0.0 s^-1
D. vorticity_annulus: 0.0 s^-1,
vorticity_inner_circle: 0.0004 s^-1
",B,correct_answer: B | diffused_answer: C | confused_answer: A | random_answer: D
q21_4,46798,Atmospheric Dynamics,Symbolic Extension,"{'inner_radius_km': 100, 'outer_radius_km': 300, 'A': 9000000.0}"," Find the average vorticity within a cylindrical annulus of inner radius 100 km and outer radius 300 km if the tangential velocity distribution is given by $V=A / r$, where $A=9000000.0 \mathrm{~m}^{2} \mathrm{~s}^{-1}$ and $r$ is in meters. What is the average vorticity within the inner circle of radius 100 km? ","vorticity_annulus: 0.0 s^-1,
vorticity_inner_circle: 0.0018 s^-1","[""vorticity_annulus: 0.0 s^-1,\nvorticity_inner_circle: 0.00035 s^-1"", ""vorticity_annulus: 0.0 s^-1,\nvorticity_inner_circle: 0.0045 s^-1"", ""vorticity_annulus: 0.0 s^-1,\nvorticity_inner_circle: 0.0018 s^-1"", ""vorticity_annulus: -0.0 s^-1,\nvorticity_inner_circle: 0.0002 s^-1""]","A. vorticity_annulus: 0.0 s^-1,
vorticity_inner_circle: 0.00035 s^-1
B. vorticity_annulus: 0.0 s^-1,
vorticity_inner_circle: 0.0045 s^-1
C. vorticity_annulus: 0.0 s^-1,
vorticity_inner_circle: 0.0018 s^-1
D. vorticity_annulus: -0.0 s^-1,
vorticity_inner_circle: 0.0002 s^-1
",C,correct_answer: C | diffused_answer: D | confused_answer: B | random_answer: A
q21_5,47228,Atmospheric Dynamics,Symbolic Extension,"{'inner_radius_km': 100, 'outer_radius_km': 400, 'A': 5000000.0}"," Find the average vorticity within a cylindrical annulus of inner radius 100 km and outer radius 400 km if the tangential velocity distribution is given by $V=A / r$, where $A=5000000.0 \mathrm{~m}^{2} \mathrm{~s}^{-1}$ and $r$ is in meters. What is the average vorticity within the inner circle of radius 100 km? ","vorticity_annulus: 0.0 s^-1,
vorticity_inner_circle: 0.001 s^-1","[""vorticity_annulus: 0.0 s^-1,\nvorticity_inner_circle: 0.001 s^-1"", ""vorticity_annulus: 0.0 s^-1,\nvorticity_inner_circle: 0.002 s^-1"", ""vorticity_annulus: 0.0 s^-1,\nvorticity_inner_circle: 0.0006 s^-1"", ""vorticity_annulus: 0.0 s^-1,\nvorticity_inner_circle: 0.0 s^-1""]","A. vorticity_annulus: 0.0 s^-1,
vorticity_inner_circle: 0.001 s^-1
B. vorticity_annulus: 0.0 s^-1,
vorticity_inner_circle: 0.002 s^-1
C. vorticity_annulus: 0.0 s^-1,
vorticity_inner_circle: 0.0006 s^-1
D. vorticity_annulus: 0.0 s^-1,
vorticity_inner_circle: 0.0 s^-1
",A,correct_answer: A | diffused_answer: D | confused_answer: B | random_answer: C
q21_6,47660,Atmospheric Dynamics,Symbolic Extension,"{'inner_radius_km': 200, 'outer_radius_km': 500, 'A': 7000000.0}"," Find the average vorticity within a cylindrical annulus of inner radius 200 km and outer radius 500 km if the tangential velocity distribution is given by $V=A / r$, where $A=7000000.0 \mathrm{~m}^{2} \mathrm{~s}^{-1}$ and $r$ is in meters. What is the average vorticity within the inner circle of radius 200 km? ","vorticity_annulus: 0.0 s^-1,
vorticity_inner_circle: 0.00035 s^-1","[""vorticity_annulus: 0.0 s^-1,\nvorticity_inner_circle: 0.00025 s^-1"", ""vorticity_annulus: -0.0 s^-1,\nvorticity_inner_circle: 5.6e-05 s^-1"", ""vorticity_annulus: 0.0 s^-1,\nvorticity_inner_circle: 0.00105 s^-1"", ""vorticity_annulus: 0.0 s^-1,\nvorticity_inner_circle: 0.00035 s^-1""]","A. vorticity_annulus: 0.0 s^-1,
vorticity_inner_circle: 0.00025 s^-1
B. vorticity_annulus: -0.0 s^-1,
vorticity_inner_circle: 5.6e-05 s^-1
C. vorticity_annulus: 0.0 s^-1,
vorticity_inner_circle: 0.00105 s^-1
D. vorticity_annulus: 0.0 s^-1,
vorticity_inner_circle: 0.00035 s^-1
",D,correct_answer: D | diffused_answer: B | X3 (confused_unsuccessful): C | random_answer: A
