id,seed,type,generation_method,variables,question,answer,options,options_text,correct_option,options_types_str
q9_34,873388,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 0.9, 'distance': 100.0, 'latitude': 20, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.9 meters in diameter are placed 100.0 meters apart on a frictionless horizontal plane at 20° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",3.12 m/s,"[""19.48 m/s"", ""0.0 m/s"", ""698.26 m/s"", ""3.12 m/s""]","A. 19.48 m/s
B. 0.0 m/s
C. 698.26 m/s
D. 3.12 m/s
",D,correct_answer: D | diffused_answer: B | confused_answer: A | random_answer: C
q9_35,875258,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 0.1, 'distance': 800.0, 'latitude': 10, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.1 meters in diameter are placed 800.0 meters apart on a frictionless horizontal plane at 10° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",101.3 m/s,"[""10.18 m/s"", ""6.33 m/s"", ""1.02 m/s"", ""101.3 m/s""]","A. 10.18 m/s
B. 6.33 m/s
C. 1.02 m/s
D. 101.3 m/s
",D,correct_answer: D | diffused_answer: C | confused_answer: A | random_answer: B
q9_36,877130,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 0.8, 'distance': 500.0, 'latitude': 30, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.8 meters in diameter are placed 500.0 meters apart on a frictionless horizontal plane at 30° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",113.94 m/s,"[""341.82 m/s"", ""113.94 m/s"", ""0.53 m/s"", ""291.68 m/s""]","A. 341.82 m/s
B. 113.94 m/s
C. 0.53 m/s
D. 291.68 m/s
",B,correct_answer: B | diffused_answer: C | X3 (confused_unsuccessful): A | random_answer: D
q9_37,879004,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 0.7, 'distance': 500.0, 'latitude': 30, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.7 meters in diameter are placed 500.0 meters apart on a frictionless horizontal plane at 30° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",113.94 m/s,"[""789.39 m/s"", ""113.94 m/s"", ""0.53 m/s"", ""146.48 m/s""]","A. 789.39 m/s
B. 113.94 m/s
C. 0.53 m/s
D. 146.48 m/s
",B,correct_answer: B | diffused_answer: C | confused_answer: A | random_answer: D
q9_38,880880,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 0.1, 'distance': 100.0, 'latitude': 90, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.1 meters in diameter are placed 100.0 meters apart on a frictionless horizontal plane at 90° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",9.12 m/s,"[""0.01 m/s"", ""27.35 m/s"", ""8.98 m/s"", ""9.12 m/s""]","A. 0.01 m/s
B. 27.35 m/s
C. 8.98 m/s
D. 9.12 m/s
",D,correct_answer: D | diffused_answer: A | X3 (confused_unsuccessful): B | random_answer: C
q9_39,882758,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 0.1, 'distance': 700.0, 'latitude': 80, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.1 meters in diameter are placed 700.0 meters apart on a frictionless horizontal plane at 80° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",439.86 m/s,"[""93.75 m/s"", ""0.0 m/s"", ""-3481.22 m/s"", ""439.86 m/s""]","A. 93.75 m/s
B. 0.0 m/s
C. -3481.22 m/s
D. 439.86 m/s
",D,correct_answer: D | diffused_answer: B | confused_answer: C | random_answer: A
q9_40,884638,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 1.0, 'distance': 800.0, 'latitude': 60, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 1.0 meters in diameter are placed 800.0 meters apart on a frictionless horizontal plane at 60° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",505.21 m/s,"[""505.21 m/s"", ""10.18 m/s"", ""3157.57 m/s"", ""77.94 m/s""]","A. 505.21 m/s
B. 10.18 m/s
C. 3157.57 m/s
D. 77.94 m/s
",A,correct_answer: A | diffused_answer: B | confused_answer: C | random_answer: D
q9_41,886520,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 0.6, 'distance': 100.0, 'latitude': 80, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.6 meters in diameter are placed 100.0 meters apart on a frictionless horizontal plane at 80° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",8.98 m/s,"[""126.3 m/s"", ""0.0 m/s"", ""8.98 m/s"", ""17.76 m/s""]","A. 126.3 m/s
B. 0.0 m/s
C. 8.98 m/s
D. 17.76 m/s
",C,correct_answer: C | diffused_answer: B | confused_answer: D | random_answer: A
q9_42,888404,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 0.8, 'distance': 900.0, 'latitude': 80, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.8 meters in diameter are placed 900.0 meters apart on a frictionless horizontal plane at 80° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",727.11 m/s,"[""727.11 m/s"", ""0.0 m/s"", ""2908.43 m/s"", ""210.93 m/s""]","A. 727.11 m/s
B. 0.0 m/s
C. 2908.43 m/s
D. 210.93 m/s
",A,correct_answer: A | diffused_answer: B | confused_answer: C | random_answer: D
q9_43,890290,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 0.6, 'distance': 1000.0, 'latitude': 60, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.6 meters in diameter are placed 1000.0 meters apart on a frictionless horizontal plane at 60° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",789.39 m/s,"[""789.39 m/s"", ""0.03 m/s"", ""143.63 m/s"", ""2368.18 m/s""]","A. 789.39 m/s
B. 0.03 m/s
C. 143.63 m/s
D. 2368.18 m/s
",A,correct_answer: A | diffused_answer: B | X3 (confused_unsuccessful): D | random_answer: C
q9_44,892178,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 0.2, 'distance': 900.0, 'latitude': 20, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.2 meters in diameter are placed 900.0 meters apart on a frictionless horizontal plane at 20° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",252.52 m/s,"[""0.0 m/s"", ""174.56 m/s"", ""25.77 m/s"", ""252.52 m/s""]","A. 0.0 m/s
B. 174.56 m/s
C. 25.77 m/s
D. 252.52 m/s
",D,correct_answer: D | diffused_answer: A | confused_answer: C | random_answer: B
q9_45,894068,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 1.0, 'distance': 800.0, 'latitude': 20, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 1.0 meters in diameter are placed 800.0 meters apart on a frictionless horizontal plane at 20° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",199.52 m/s,"[""0.01 m/s"", ""505.21 m/s"", ""199.52 m/s"", ""224.42 m/s""]","A. 0.01 m/s
B. 505.21 m/s
C. 199.52 m/s
D. 224.42 m/s
",C,correct_answer: C | diffused_answer: A | confused_answer: B | random_answer: D
q9_46,895960,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 0.8, 'distance': 500.0, 'latitude': 20, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.8 meters in diameter are placed 500.0 meters apart on a frictionless horizontal plane at 20° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",77.94 m/s,"[""233.82 m/s"", ""77.94 m/s"", ""0.23 m/s"", ""93.75 m/s""]","A. 233.82 m/s
B. 77.94 m/s
C. 0.23 m/s
D. 93.75 m/s
",B,correct_answer: B | diffused_answer: C | X3 (confused_unsuccessful): A | random_answer: D
q9_47,897854,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 0.7, 'distance': 600.0, 'latitude': 10, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.7 meters in diameter are placed 600.0 meters apart on a frictionless horizontal plane at 10° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",56.98 m/s,"[""1476.65 m/s"", ""56.98 m/s"", ""-0.0 m/s"", ""5.86 m/s""]","A. 1476.65 m/s
B. 56.98 m/s
C. -0.0 m/s
D. 5.86 m/s
",B,correct_answer: B | diffused_answer: C | confused_answer: A | random_answer: D
q9_48,899750,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 0.7, 'distance': 500.0, 'latitude': 90, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.7 meters in diameter are placed 500.0 meters apart on a frictionless horizontal plane at 90° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",227.88 m/s,"[""227.88 m/s"", ""-2050.9 m/s"", ""4.75 m/s"", ""93.75 m/s""]","A. 227.88 m/s
B. -2050.9 m/s
C. 4.75 m/s
D. 93.75 m/s
",A,correct_answer: A | diffused_answer: C | confused_answer: B | random_answer: D
q9_49,901648,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 0.8, 'distance': 500.0, 'latitude': 40, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.8 meters in diameter are placed 500.0 meters apart on a frictionless horizontal plane at 40° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",146.48 m/s,"[""897.66 m/s"", ""146.48 m/s"", ""0.94 m/s"", ""323.16 m/s""]","A. 897.66 m/s
B. 146.48 m/s
C. 0.94 m/s
D. 323.16 m/s
",B,correct_answer: B | diffused_answer: C | confused_answer: A | random_answer: D
q9_50,903548,Atmospheric Dynamics,Symbolic Extension,"{'diameter': 0.4, 'distance': 1000.0, 'latitude': 10, 'lateral_deflection': 0.02, 'angular_velocity': 7.2921e-05}","
Two balls 0.4 meters in diameter are placed 1000.0 meters apart on a frictionless horizontal plane at 10° latitude.
If the balls are impulsively propelled directly at each other with equal speeds, at what speed must they travel so that they just miss each other?
        ",158.28 m/s,"[""585.91 m/s"", ""158.28 m/s"", ""474.85 m/s"", ""0.0 m/s""]","A. 585.91 m/s
B. 158.28 m/s
C. 474.85 m/s
D. 0.0 m/s
",B,correct_answer: B | diffused_answer: D | X3 (confused_unsuccessful): C | random_answer: A
q10_1,10301,Atmospheric Dynamics,Original,"{'mass': 200000.0, 'velocity': 50.0, 'latitude': 43.0, 'g': 9.8, 'omega': 7.2921e-05}","
A locomotive of 200000.0 kg mass travels 50.0 m/s along a straight horizontal track at 43.0 degrees N. 
What lateral force is exerted on the rails? Compare the magnitudes of the upward reaction force exerted by the rails 
for cases where the locomotive is traveling eastward and westward, respectively.
        ","Lateral Force (N): -1000.0 N,
Upward Reaction Force (Eastward) (N): 1959000.0 N,
Upward Reaction Force (Westward) (N): 1961000.0 N,
Difference in Upward Reaction Force (N): 2000.0 N","[""Lateral Force (N): -0.0 N,\nUpward Reaction Force (Eastward) (N): 980000.0 N,\nUpward Reaction Force (Westward) (N): 980000.0 N,\nDifference in Upward Reaction Force (N): 1000.0 N"", ""Lateral Force (N): -0.0 N,\nUpward Reaction Force (Eastward) (N): 2940000.0 N,\nUpward Reaction Force (Westward) (N): 2940000.0 N,\nDifference in Upward Reaction Force (N): 0.0 N"", ""Lateral Force (N): -1000.0 N,\nUpward Reaction Force (Eastward) (N): 1959000.0 N,\nUpward Reaction Force (Westward) (N): 1961000.0 N,\nDifference in Upward Reaction Force (N): 2000.0 N"", ""Lateral Force (N): 0.0 N,\nUpward Reaction Force (Eastward) (N): 0.0 N,\nUpward Reaction Force (Westward) (N): 0.0 N,\nDifference in Upward Reaction Force (N): -0.0 N""]","A. Lateral Force (N): -0.0 N,
Upward Reaction Force (Eastward) (N): 980000.0 N,
Upward Reaction Force (Westward) (N): 980000.0 N,
Difference in Upward Reaction Force (N): 1000.0 N
B. Lateral Force (N): -0.0 N,
Upward Reaction Force (Eastward) (N): 2940000.0 N,
Upward Reaction Force (Westward) (N): 2940000.0 N,
Difference in Upward Reaction Force (N): 0.0 N
C. Lateral Force (N): -1000.0 N,
Upward Reaction Force (Eastward) (N): 1959000.0 N,
Upward Reaction Force (Westward) (N): 1961000.0 N,
Difference in Upward Reaction Force (N): 2000.0 N
D. Lateral Force (N): 0.0 N,
Upward Reaction Force (Eastward) (N): 0.0 N,
Upward Reaction Force (Westward) (N): 0.0 N,
Difference in Upward Reaction Force (N): -0.0 N
",C,correct_answer: C | diffused_answer: D | confused_answer: A | random_answer: B
q10_2,11404,Atmospheric Dynamics,Symbolic Extension,"{'mass': 100000, 'velocity': 10.0, 'latitude': 30, 'g': 9.8, 'omega': 7.2921e-05}","
A locomotive of 100000 kg mass travels 10.0 m/s along a straight horizontal track at 30 degrees N. 
What lateral force is exerted on the rails? Compare the magnitudes of the upward reaction force exerted by the rails 
for cases where the locomotive is traveling eastward and westward, respectively.
        ","Lateral Force (N): -0.0 N,
Upward Reaction Force (Eastward) (N): 980000.0 N,
Upward Reaction Force (Westward) (N): 980000.0 N,
Difference in Upward Reaction Force (N): 0.0 N","[""Lateral Force (N): -0.0 N,\nUpward Reaction Force (Eastward) (N): 98000.0 N,\nUpward Reaction Force (Westward) (N): 98000.0 N,\nDifference in Upward Reaction Force (N): 0.0 N"", ""Lateral Force (N): 0.0 N,\nUpward Reaction Force (Eastward) (N): 0.0 N,\nUpward Reaction Force (Westward) (N): 0.0 N,\nDifference in Upward Reaction Force (N): 0.0 N"", ""Lateral Force (N): -1000.0 N,\nUpward Reaction Force (Eastward) (N): 1958000.0 N,\nUpward Reaction Force (Westward) (N): 1962000.0 N,\nDifference in Upward Reaction Force (N): 5000.0 N"", ""Lateral Force (N): -0.0 N,\nUpward Reaction Force (Eastward) (N): 980000.0 N,\nUpward Reaction Force (Westward) (N): 980000.0 N,\nDifference in Upward Reaction Force (N): 0.0 N""]","A. Lateral Force (N): -0.0 N,
Upward Reaction Force (Eastward) (N): 98000.0 N,
Upward Reaction Force (Westward) (N): 98000.0 N,
Difference in Upward Reaction Force (N): 0.0 N
B. Lateral Force (N): 0.0 N,
Upward Reaction Force (Eastward) (N): 0.0 N,
Upward Reaction Force (Westward) (N): 0.0 N,
Difference in Upward Reaction Force (N): 0.0 N
C. Lateral Force (N): -1000.0 N,
Upward Reaction Force (Eastward) (N): 1958000.0 N,
Upward Reaction Force (Westward) (N): 1962000.0 N,
Difference in Upward Reaction Force (N): 5000.0 N
D. Lateral Force (N): -0.0 N,
Upward Reaction Force (Eastward) (N): 980000.0 N,
Upward Reaction Force (Westward) (N): 980000.0 N,
Difference in Upward Reaction Force (N): 0.0 N
",D,correct_answer: D | diffused_answer: B | confused_answer: A | random_answer: C
q10_3,11610,Atmospheric Dynamics,Symbolic Extension,"{'mass': 500000, 'velocity': 10.0, 'latitude': 30, 'g': 9.8, 'omega': 7.2921e-05}","
A locomotive of 500000 kg mass travels 10.0 m/s along a straight horizontal track at 30 degrees N. 
What lateral force is exerted on the rails? Compare the magnitudes of the upward reaction force exerted by the rails 
for cases where the locomotive is traveling eastward and westward, respectively.
        ","Lateral Force (N): -0.0 N,
Upward Reaction Force (Eastward) (N): 4899000.0 N,
Upward Reaction Force (Westward) (N): 4901000.0 N,
Difference in Upward Reaction Force (N): 1000.0 N","[""Lateral Force (N): -1000.0 N,\nUpward Reaction Force (Eastward) (N): 14698000.0 N,\nUpward Reaction Force (Westward) (N): 14702000.0 N,\nDifference in Upward Reaction Force (N): 4000.0 N"", ""Lateral Force (N): -5000.0 N,\nUpward Reaction Force (Eastward) (N): 3917000.0 N,\nUpward Reaction Force (Westward) (N): 3923000.0 N,\nDifference in Upward Reaction Force (N): 5000.0 N"", ""Lateral Force (N): -0.0 N,\nUpward Reaction Force (Eastward) (N): -1000.0 N,\nUpward Reaction Force (Westward) (N): 1000.0 N,\nDifference in Upward Reaction Force (N): 1000.0 N"", ""Lateral Force (N): -0.0 N,\nUpward Reaction Force (Eastward) (N): 4899000.0 N,\nUpward Reaction Force (Westward) (N): 4901000.0 N,\nDifference in Upward Reaction Force (N): 1000.0 N""]","A. Lateral Force (N): -1000.0 N,
Upward Reaction Force (Eastward) (N): 14698000.0 N,
Upward Reaction Force (Westward) (N): 14702000.0 N,
Difference in Upward Reaction Force (N): 4000.0 N
B. Lateral Force (N): -5000.0 N,
Upward Reaction Force (Eastward) (N): 3917000.0 N,
Upward Reaction Force (Westward) (N): 3923000.0 N,
Difference in Upward Reaction Force (N): 5000.0 N
C. Lateral Force (N): -0.0 N,
Upward Reaction Force (Eastward) (N): -1000.0 N,
Upward Reaction Force (Westward) (N): 1000.0 N,
Difference in Upward Reaction Force (N): 1000.0 N
D. Lateral Force (N): -0.0 N,
Upward Reaction Force (Eastward) (N): 4899000.0 N,
Upward Reaction Force (Westward) (N): 4901000.0 N,
Difference in Upward Reaction Force (N): 1000.0 N
",D,correct_answer: D | diffused_answer: C | X3 (confused_unsuccessful): A | random_answer: B
q10_4,11818,Atmospheric Dynamics,Symbolic Extension,"{'mass': 200000, 'velocity': 80.0, 'latitude': 90, 'g': 9.8, 'omega': 7.2921e-05}","
A locomotive of 200000 kg mass travels 80.0 m/s along a straight horizontal track at 90 degrees N. 
What lateral force is exerted on the rails? Compare the magnitudes of the upward reaction force exerted by the rails 
for cases where the locomotive is traveling eastward and westward, respectively.
        ","Lateral Force (N): -2000.0 N,
Upward Reaction Force (Eastward) (N): 1960000.0 N,
Upward Reaction Force (Westward) (N): 1960000.0 N,
Difference in Upward Reaction Force (N): 0.0 N","[""Lateral Force (N): -2000.0 N,\nUpward Reaction Force (Eastward) (N): 1960000.0 N,\nUpward Reaction Force (Westward) (N): 1960000.0 N,\nDifference in Upward Reaction Force (N): 0.0 N"", ""Lateral Force (N): -2000.0 N,\nUpward Reaction Force (Eastward) (N): 2938000.0 N,\nUpward Reaction Force (Westward) (N): 2942000.0 N,\nDifference in Upward Reaction Force (N): 5000.0 N"", ""Lateral Force (N): -1000.0 N,\nUpward Reaction Force (Eastward) (N): 980000.0 N,\nUpward Reaction Force (Westward) (N): 980000.0 N,\nDifference in Upward Reaction Force (N): 0.0 N"", ""Lateral Force (N): 0.0 N,\nUpward Reaction Force (Eastward) (N): 1000.0 N,\nUpward Reaction Force (Westward) (N): 1000.0 N,\nDifference in Upward Reaction Force (N): -0.0 N""]","A. Lateral Force (N): -2000.0 N,
Upward Reaction Force (Eastward) (N): 1960000.0 N,
Upward Reaction Force (Westward) (N): 1960000.0 N,
Difference in Upward Reaction Force (N): 0.0 N
B. Lateral Force (N): -2000.0 N,
Upward Reaction Force (Eastward) (N): 2938000.0 N,
Upward Reaction Force (Westward) (N): 2942000.0 N,
Difference in Upward Reaction Force (N): 5000.0 N
C. Lateral Force (N): -1000.0 N,
Upward Reaction Force (Eastward) (N): 980000.0 N,
Upward Reaction Force (Westward) (N): 980000.0 N,
Difference in Upward Reaction Force (N): 0.0 N
D. Lateral Force (N): 0.0 N,
Upward Reaction Force (Eastward) (N): 1000.0 N,
Upward Reaction Force (Westward) (N): 1000.0 N,
Difference in Upward Reaction Force (N): -0.0 N
",A,correct_answer: A | diffused_answer: D | confused_answer: C | random_answer: B
q10_5,12028,Atmospheric Dynamics,Symbolic Extension,"{'mass': 400000, 'velocity': 90.0, 'latitude': 90, 'g': 9.8, 'omega': 7.2921e-05}","
A locomotive of 400000 kg mass travels 90.0 m/s along a straight horizontal track at 90 degrees N. 
What lateral force is exerted on the rails? Compare the magnitudes of the upward reaction force exerted by the rails 
for cases where the locomotive is traveling eastward and westward, respectively.
        ","Lateral Force (N): -5000.0 N,
Upward Reaction Force (Eastward) (N): 3920000.0 N,
Upward Reaction Force (Westward) (N): 3920000.0 N,
Difference in Upward Reaction Force (N): 0.0 N","[""Lateral Force (N): -5000.0 N,\nUpward Reaction Force (Eastward) (N): 1000.0 N,\nUpward Reaction Force (Westward) (N): 1000.0 N,\nDifference in Upward Reaction Force (N): 0.0 N"", ""Lateral Force (N): -5000.0 N,\nUpward Reaction Force (Eastward) (N): 3920000.0 N,\nUpward Reaction Force (Westward) (N): 3920000.0 N,\nDifference in Upward Reaction Force (N): 0.0 N"", ""Lateral Force (N): -16000.0 N,\nUpward Reaction Force (Eastward) (N): 3920000.0 N,\nUpward Reaction Force (Westward) (N): 3920000.0 N,\nDifference in Upward Reaction Force (N): 0.0 N"", ""Lateral Force (N): -1000.0 N,\nUpward Reaction Force (Eastward) (N): 1958000.0 N,\nUpward Reaction Force (Westward) (N): 1962000.0 N,\nDifference in Upward Reaction Force (N): 3000.0 N""]","A. Lateral Force (N): -5000.0 N,
Upward Reaction Force (Eastward) (N): 1000.0 N,
Upward Reaction Force (Westward) (N): 1000.0 N,
Difference in Upward Reaction Force (N): 0.0 N
B. Lateral Force (N): -5000.0 N,
Upward Reaction Force (Eastward) (N): 3920000.0 N,
Upward Reaction Force (Westward) (N): 3920000.0 N,
Difference in Upward Reaction Force (N): 0.0 N
C. Lateral Force (N): -16000.0 N,
Upward Reaction Force (Eastward) (N): 3920000.0 N,
Upward Reaction Force (Westward) (N): 3920000.0 N,
Difference in Upward Reaction Force (N): 0.0 N
D. Lateral Force (N): -1000.0 N,
Upward Reaction Force (Eastward) (N): 1958000.0 N,
Upward Reaction Force (Westward) (N): 1962000.0 N,
Difference in Upward Reaction Force (N): 3000.0 N
",B,correct_answer: B | diffused_answer: A | confused_answer: C | random_answer: D
q10_6,12240,Atmospheric Dynamics,Symbolic Extension,"{'mass': 300000, 'velocity': 60.0, 'latitude': 80, 'g': 9.8, 'omega': 7.2921e-05}","
A locomotive of 300000 kg mass travels 60.0 m/s along a straight horizontal track at 80 degrees N. 
What lateral force is exerted on the rails? Compare the magnitudes of the upward reaction force exerted by the rails 
for cases where the locomotive is traveling eastward and westward, respectively.
        ","Lateral Force (N): -3000.0 N,
Upward Reaction Force (Eastward) (N): 2940000.0 N,
Upward Reaction Force (Westward) (N): 2940000.0 N,
Difference in Upward Reaction Force (N): 1000.0 N","[""Lateral Force (N): -3000.0 N,\nUpward Reaction Force (Eastward) (N): 2940000.0 N,\nUpward Reaction Force (Westward) (N): 2940000.0 N,\nDifference in Upward Reaction Force (N): 1000.0 N"", ""Lateral Force (N): -1000.0 N,\nUpward Reaction Force (Eastward) (N): 3914000.0 N,\nUpward Reaction Force (Westward) (N): 3926000.0 N,\nDifference in Upward Reaction Force (N): 11000.0 N"", ""Lateral Force (N): -3000.0 N,\nUpward Reaction Force (Eastward) (N): 2938000.0 N,\nUpward Reaction Force (Westward) (N): 2942000.0 N,\nDifference in Upward Reaction Force (N): 4000.0 N"", ""Lateral Force (N): -3000.0 N,\nUpward Reaction Force (Eastward) (N): 2942000.0 N,\nUpward Reaction Force (Westward) (N): 2938000.0 N,\nDifference in Upward Reaction Force (N): -4000.0 N""]","A. Lateral Force (N): -3000.0 N,
Upward Reaction Force (Eastward) (N): 2940000.0 N,
Upward Reaction Force (Westward) (N): 2940000.0 N,
Difference in Upward Reaction Force (N): 1000.0 N
B. Lateral Force (N): -1000.0 N,
Upward Reaction Force (Eastward) (N): 3914000.0 N,
Upward Reaction Force (Westward) (N): 3926000.0 N,
Difference in Upward Reaction Force (N): 11000.0 N
C. Lateral Force (N): -3000.0 N,
Upward Reaction Force (Eastward) (N): 2938000.0 N,
Upward Reaction Force (Westward) (N): 2942000.0 N,
Difference in Upward Reaction Force (N): 4000.0 N
D. Lateral Force (N): -3000.0 N,
Upward Reaction Force (Eastward) (N): 2942000.0 N,
Upward Reaction Force (Westward) (N): 2938000.0 N,
Difference in Upward Reaction Force (N): -4000.0 N
",A,correct_answer: A | diffused_answer: C | confused_answer: D | random_answer: B
q10_7,12454,Atmospheric Dynamics,Symbolic Extension,"{'mass': 100000, 'velocity': 80.0, 'latitude': 90, 'g': 9.8, 'omega': 7.2921e-05}","
A locomotive of 100000 kg mass travels 80.0 m/s along a straight horizontal track at 90 degrees N. 
What lateral force is exerted on the rails? Compare the magnitudes of the upward reaction force exerted by the rails 
for cases where the locomotive is traveling eastward and westward, respectively.
        ","Lateral Force (N): -1000.0 N,
Upward Reaction Force (Eastward) (N): 980000.0 N,
Upward Reaction Force (Westward) (N): 980000.0 N,
Difference in Upward Reaction Force (N): 0.0 N","[""Lateral Force (N): -2000.0 N,\nUpward Reaction Force (Eastward) (N): 3916000.0 N,\nUpward Reaction Force (Westward) (N): 3924000.0 N,\nDifference in Upward Reaction Force (N): 8000.0 N"", ""Lateral Force (N): 4000.0 N,\nUpward Reaction Force (Eastward) (N): 980000.0 N,\nUpward Reaction Force (Westward) (N): 980000.0 N,\nDifference in Upward Reaction Force (N): 0.0 N"", ""Lateral Force (N): -1000.0 N,\nUpward Reaction Force (Eastward) (N): 1000.0 N,\nUpward Reaction Force (Westward) (N): 1000.0 N,\nDifference in Upward Reaction Force (N): 0.0 N"", ""Lateral Force (N): -1000.0 N,\nUpward Reaction Force (Eastward) (N): 980000.0 N,\nUpward Reaction Force (Westward) (N): 980000.0 N,\nDifference in Upward Reaction Force (N): 0.0 N""]","A. Lateral Force (N): -2000.0 N,
Upward Reaction Force (Eastward) (N): 3916000.0 N,
Upward Reaction Force (Westward) (N): 3924000.0 N,
Difference in Upward Reaction Force (N): 8000.0 N
B. Lateral Force (N): 4000.0 N,
Upward Reaction Force (Eastward) (N): 980000.0 N,
Upward Reaction Force (Westward) (N): 980000.0 N,
Difference in Upward Reaction Force (N): 0.0 N
C. Lateral Force (N): -1000.0 N,
Upward Reaction Force (Eastward) (N): 1000.0 N,
Upward Reaction Force (Westward) (N): 1000.0 N,
Difference in Upward Reaction Force (N): 0.0 N
D. Lateral Force (N): -1000.0 N,
Upward Reaction Force (Eastward) (N): 980000.0 N,
Upward Reaction Force (Westward) (N): 980000.0 N,
Difference in Upward Reaction Force (N): 0.0 N
",D,correct_answer: D | diffused_answer: C | confused_answer: B | random_answer: A
